STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
370,20240126,4,200,50,50,80,106,,91,0,0,0,0,10215,70,8,90,,5,0,0,0,0,0
370,20240126,5,200,60,70,100,104,,90,0,0,0,-1,10207,70,8,90,81,7,0,1,0,0,0
370,20240126,6,200,70,70,100,101,99,93,0,0,6,8,10199,56,8,94,58,7,0,1,0,0,0
370,20240126,7,210,70,70,100,105,,98,0,0,10,15,10195,48,8,95,58,7,0,1,0,0,0
370,20240126,8,230,80,90,130,112,,101,0,0,3,5,10196,65,8,93,23,7,0,1,0,0,0
370,20240126,9,230,80,80,120,115,,105,0,4,9,5,10199,57,8,93,52,7,0,1,0,0,0
370,20240126,10,270,90,100,180,109,,70,0,12,6,4,10220,63,8,76,57,7,0,1,0,0,0
370,20240126,11,270,80,80,150,108,,56,3,62,2,1,10237,75,5,70,23,7,0,1,0,0,0
370,20240126,12,290,90,80,170,94,83,30,10,89,0,0,10254,78,3,64,1,7,0,0,0,0,0
370,20240126,13,290,90,80,160,88,,11,9,83,0,0,10269,71,1,58,,5,0,0,0,0,0
370,20240126,14,290,70,60,140,90,,19,10,95,0,0,10279,80,5,61,,5,0,0,0,0,0
370,20240126,15,290,60,60,120,80,,14,8,43,0,0,10293,80,7,62,,5,0,0,0,0,0
370,20240126,16,290,50,50,100,75,,8,2,9,0,0,10304,80,6,62,,5,0,0,0,0,0
370,20240126,17,280,30,30,80,61,,5,0,1,0,0,10316,74,0,67,,5,0,0,0,0,0
370,20240126,18,230,20,30,70,35,8,2,0,0,0,0,10324,73,0,78,,5,0,0,0,0,0
370,20240126,19,240,30,30,50,26,,3,0,0,0,0,10332,70,0,84,,5,0,0,0,0,0
370,20240126,20,240,30,30,40,29,,5,0,0,0,0,10339,69,0,84,,5,0,0,0,0,0
370,20240126,21,220,30,30,50,14,,-5,0,0,0,0,10340,69,0,86,,5,0,0,0,0,0
370,20240126,22,230,30,30,50,15,,-6,0,0,0,0,10343,69,0,85,,5,0,0,0,0,0
370,20240126,23,230,30,30,50,10,,-6,0,0,0,0,10348,68,0,88,,5,0,0,0,0,0
370,20240126,24,220,30,30,40,1,-25,-15,0,0,0,0,10352,66,0,89,,5,0,0,0,0,0
370,20240127,1,220,30,30,40,-4,,-16,0,0,0,0,10352,65,0,91,,5,0,0,0,0,0
370,20240127,2,220,30,30,40,-3,,-16,0,0,0,0,10354,64,0,91,,5,0,0,0,0,0
370,20240127,3,200,20,20,30,-3,,-16,0,0,0,0,10354,64,0,90,,5,0,0,0,0,0
370,20240127,4,210,20,30,30,-9,,-23,0,0,0,0,10355,64,0,90,,5,0,0,0,0,0
370,20240127,5,200,20,20,40,-5,,-15,0,0,0,0,10357,63,0,92,,5,0,0,0,0,0
370,20240127,6,210,20,30,30,-16,-47,-26,0,0,0,0,10356,61,0,92,,5,0,0,0,0,0
370,20240127,7,210,30,30,50,-4,,-15,0,0,0,0,10359,60,0,92,,5,0,0,0,0,0
370,20240127,8,200,30,30,50,5,,-6,3,7,0,0,10362,61,2,92,,5,0,0,0,0,0
370,20240127,9,210,30,30,40,17,,3,10,49,0,0,10363,61,0,90,,5,0,0,0,0,0
370,20240127,10,210,30,30,50,39,,15,8,67,0,0,10368,63,8,84,,5,0,0,0,0,0
370,20240127,11,210,30,40,50,61,,28,10,103,0,0,10369,65,1,79,,5,0,0,0,0,0
370,20240127,12,220,40,40,70,74,-43,28,10,112,0,0,10363,75,7,72,,5,0,0,0,0,0
370,20240127,13,220,50,40,80,76,,16,10,104,0,0,10360,74,8,65,,5,0,0,0,0,0
370,20240127,14,210,40,40,70,73,,13,10,76,0,0,10356,73,8,65,,5,0,0,0,0,0
370,20240127,15,190,20,10,50,63,,9,2,34,0,0,10356,77,8,68,,5,0,0,0,0,0
370,20240127,16,160,10,10,20,58,,5,7,15,0,0,10355,80,8,68,,5,0,0,0,0,0
370,20240127,17,150,20,20,20,43,,6,0,1,0,0,10353,73,8,76,,5,0,0,0,0,0
370,20240127,18,170,10,10,20,21,-14,4,0,0,0,0,10355,70,8,88,,5,0,0,0,0,0
370,20240127,19,140,20,20,30,28,,2,0,0,0,0,10353,70,8,82,,5,0,0,0,0,0
370,20240127,20,130,20,20,30,23,,-2,0,0,0,0,10350,70,8,83,,5,0,0,0,0,0
370,20240127,21,150,20,20,40,24,,-3,0,0,0,0,10346,70,8,82,,5,0,0,0,0,0
370,20240127,22,150,20,10,30,2,,-18,0,0,0,0,10344,70,8,86,,5,0,0,0,0,0
370,20240127,23,130,10,10,20,-7,,-16,0,0,0,0,10337,65,8,93,,5,0,0,0,0,0
370,20240127,24,130,20,30,40,12,-47,-9,0,0,0,0,10330,69,8,85,,5,0,0,0,0,0
370,20240128,1,140,20,20,40,6,,-13,0,0,0,0,10324,68,8,87,,5,0,0,0,0,0
370,20240128,2,140,20,20,40,5,,-13,0,0,0,0,10322,68,8,87,,5,0,0,0,0,0
370,20240128,3,130,20,20,40,2,,-21,0,0,0,0,10315,70,8,84,,5,0,0,0,0,0
370,20240128,4,110,20,20,40,1,,-19,0,0,0,0,10310,70,8,86,,5,0,0,0,0,0
370,20240128,5,130,20,20,30,-7,,-24,0,0,0,0,10309,69,8,87,,5,0,0,0,0,0
370,20240128,6,130,20,20,40,-6,-30,-23,0,0,0,0,10303,70,8,87,,5,0,0,0,0,0
370,20240128,7,130,30,30,50,-6,,-27,0,0,0,0,10298,70,8,85,,5,0,0,0,0,0
370,20240128,8,140,20,20,40,-6,,-27,2,4,0,0,10297,70,5,85,,5,0,0,0,0,0
370,20240128,9,130,30,30,40,14,,-20,10,38,0,0,10292,75,7,78,,5,0,0,0,0,0
370,20240128,10,140,30,30,50,38,,-14,10,78,0,0,10289,80,7,69,,5,0,0,0,0,0
370,20240128,11,120,30,30,50,63,,-13,10,107,0,0,10284,83,1,58,,5,0,0,0,0,0
370,20240128,12,130,30,30,50,85,-26,-2,10,123,0,0,10276,82,0,54,,5,0,0,0,0,0
370,20240128,13,130,30,40,60,99,,-6,10,119,0,0,10269,81,0,48,,5,0,0,0,0,0
370,20240128,14,140,40,40,60,107,,-6,10,97,0,0,10261,82,4,45,,5,0,0,0,0,0
370,20240128,15,110,30,30,50,97,,3,7,40,0,0,10256,83,7,51,,5,0,0,0,0,0
370,20240128,16,130,30,20,50,84,,6,3,12,0,0,10254,83,8,57,,5,0,0,0,0,0
370,20240128,17,140,30,30,40,70,,9,0,1,0,0,10253,80,8,65,,5,0,0,0,0,0
370,20240128,18,140,30,30,40,62,31,10,0,0,0,0,10253,80,8,69,,5,0,0,0,0,0
370,20240128,19,140,30,40,50,59,,12,0,0,0,0,10251,75,8,71,,5,0,0,0,0,0
370,20240128,20,150,30,30,50,58,,8,0,0,0,0,10252,75,8,70,,5,0,0,0,0,0
370,20240128,21,150,30,30,40,53,,-1,0,0,0,0,10252,80,8,68,,5,0,0,0,0,0
370,20240128,22,150,30,30,40,46,,2,0,0,0,0,10251,75,8,72,,5,0,0,0,0,0
370,20240128,23,150,30,30,50,42,,0,0,0,0,0,10251,75,8,73,,5,0,0,0,0,0
370,20240128,24,150,30,30,50,40,11,-2,0,0,0,0,10252,75,8,74,,5,0,0,0,0,0
370,20240129,1,160,20,30,40,34,,-1,0,0,0,0,10250,75,8,78,,5,0,0,0,0,0
370,20240129,2,130,20,10,30,22,,-1,0,0,0,0,10253,70,8,84,,5,0,0,0,0,0
370,20240129,3,150,20,20,30,26,,0,0,0,0,0,10253,70,8,82,,5,0,0,0,0,0
370,20240129,4,160,20,20,30,26,,1,0,0,0,0,10254,70,8,83,,5,0,0,0,0,0
370,20240129,5,170,20,10,20,19,,0,0,0,0,0,10256,70,8,87,,5,0,0,0,0,0
370,20240129,6,160,20,30,30,25,-16,3,0,0,0,0,10257,70,8,85,,5,0,0,0,0,0
370,20240129,7,180,20,20,40,33,,9,0,0,0,0,10259,70,8,83,,5,0,0,0,0,0
370,20240129,8,190,20,30,40,49,,16,2,5,0,0,10265,75,8,79,,5,0,0,0,0,0
370,20240129,9,180,30,30,50,63,,23,7,27,0,0,10266,75,8,75,,5,0,0,0,0,0
370,20240129,10,200,30,30,40,78,,32,0,49,0,0,10269,75,8,72,,5,0,0,0,0,0
370,20240129,11,200,30,40,60,95,,43,8,92,0,0,10271,79,3,69,,5,0,0,0,0,0
370,20240129,12,220,40,40,70,108,-1,56,10,113,0,0,10267,76,8,69,,5,0,0,0,0,0
370,20240129,13,190,40,30,60,115,,60,10,96,0,0,10266,79,8,69,,5,0,0,0,0,0
370,20240129,14,180,30,30,60,117,,65,8,87,0,0,10264,75,8,70,,5,0,0,0,0,0
370,20240129,15,170,30,30,50,117,,70,8,42,0,0,10262,75,8,73,,5,0,0,0,0,0
370,20240129,16,180,30,30,40,109,,72,7,14,0,0,10266,75,8,77,,5,0,0,0,0,0
370,20240129,17,170,20,20,40,101,,70,0,0,0,0,10267,75,8,80,,5,0,0,0,0,0
370,20240129,18,160,20,30,40,95,72,68,0,0,0,0,10270,70,8,83,,5,0,0,0,0,0
370,20240129,19,160,30,30,40,92,,66,0,0,0,0,10270,70,8,83,,5,0,0,0,0,0
370,20240129,20,160,30,20,30,85,,63,0,0,0,0,10270,70,8,86,,5,0,0,0,0,0
370,20240129,21,160,30,30,40,88,,65,0,0,0,0,10268,70,8,85,,5,0,0,0,0,0
370,20240129,22,170,30,30,40,89,,62,0,0,0,0,10267,70,8,83,,5,0,0,0,0,0
370,20240129,23,160,30,30,40,82,,58,0,0,0,0,10267,70,8,84,,5,0,0,0,0,0
370,20240129,24,170,30,30,50,82,63,54,0,0,0,0,10265,70,8,82,,5,0,0,0,0,0
370,20240130,1,160,30,20,40,73,,51,0,0,0,0,10263,70,8,86,,5,0,0,0,0,0
370,20240130,2,160,20,30,40,82,,54,0,0,0,0,10259,70,8,82,,5,0,0,0,0,0
370,20240130,3,170,30,20,50,83,,54,0,0,0,0,10258,70,8,81,,5,0,0,0,0,0
370,20240130,4,180,30,30,50,86,,56,0,0,0,0,10256,70,8,81,,5,0,0,0,0,0
370,20240130,5,180,30,40,50,91,,59,0,0,0,0,10251,75,8,80,,5,0,0,0,0,0
370,20240130,6,180,40,30,60,94,51,63,0,0,0,0,10253,75,8,80,,5,0,0,0,0,0
370,20240130,7,180,30,30,50,96,,65,0,0,0,0,10257,70,8,81,,5,0,0,0,0,0
370,20240130,8,200,30,40,60,100,,68,0,2,0,0,10262,75,8,80,,5,0,0,0,0,0
370,20240130,9,210,50,50,80,108,,76,0,13,0,0,10263,75,8,80,,5,0,0,0,0,0
370,20240130,10,220,60,60,90,114,,81,0,19,0,0,10268,75,8,79,,5,0,0,0,0,0
370,20240130,11,220,50,60,90,119,,85,0,27,0,0,10271,75,8,79,,5,0,0,0,0,0
370,20240130,12,240,70,70,110,114,87,75,0,22,0,0,10271,75,8,77,,5,0,0,0,0,0
370,20240130,13,230,80,90,140,118,,51,7,67,0,0,10276,82,6,63,,5,0,0,0,0,0
370,20240130,14,240,70,60,130,108,,47,2,45,0,0,10280,80,7,65,,5,0,0,0,0,0
370,20240130,15,260,60,70,120,94,,60,0,9,0,0,10289,67,8,79,,5,0,0,0,0,0
370,20240130,16,240,70,70,110,87,,49,0,3,0,-1,10297,75,8,77,23,7,0,1,0,0,0
370,20240130,17,240,60,50,100,77,,58,0,1,0,0,10306,59,8,88,10,7,0,0,0,0,0
370,20240130,18,230,50,40,80,73,70,61,0,0,0,-1,10314,64,8,92,22,7,0,1,0,0,0
370,20240130,19,240,40,40,60,73,,60,0,0,0,0,10320,64,8,91,,5,0,0,0,0,0
370,20240130,20,250,30,30,50,69,,63,0,0,2,1,10326,42,8,96,51,7,0,1,0,0,0
370,20240130,21,250,30,30,50,69,,63,0,0,0,-1,10332,50,8,96,22,7,0,1,0,0,0
370,20240130,22,270,20,30,40,68,,62,0,0,2,1,10338,26,8,96,53,7,0,1,0,0,0
370,20240130,23,270,20,20,40,67,,61,0,0,4,1,10340,50,8,96,22,7,0,1,0,0,0
370,20240130,24,270,20,20,40,65,63,58,0,0,0,0,10342,58,8,95,10,7,0,0,0,0,0
370,20240131,1,310,10,10,30,63,,57,0,0,0,0,10346,61,8,95,,5,0,0,0,0,0
370,20240131,2,310,10,10,20,60,,55,0,0,0,0,10348,63,8,96,,5,0,0,0,0,0
370,20240131,3,240,10,10,20,54,,51,0,0,0,0,10346,37,8,98,10,7,0,0,0,0,0
370,20240131,4,160,10,10,20,56,,52,0,0,0,0,10342,49,8,97,10,7,0,0,0,0,0
370,20240131,5,200,20,20,30,55,,52,0,0,0,0,10342,40,8,97,10,7,0,0,0,0,0
370,20240131,6,230,10,10,20,55,48,51,0,0,0,0,10341,40,8,97,10,7,0,0,0,0,0
370,20240131,7,180,20,20,30,56,,51,0,0,0,0,10336,47,8,96,10,7,0,0,0,0,0
370,20240131,8,230,20,20,40,58,,53,0,1,0,0,10346,50,8,96,10,7,0,0,0,0,0
370,20240131,9,190,20,20,30,62,,56,0,8,0,0,10342,37,8,96,10,7,0,0,0,0,0
370,20240131,10,180,30,30,40,68,,55,0,22,0,0,10334,56,8,91,10,7,0,0,0,0,0
370,20240131,11,210,30,30,40,72,,46,0,26,0,0,10336,65,8,83,,5,0,0,0,0,0
370,20240131,12,210,40,50,60,71,50,32,0,18,0,0,10323,75,8,76,,5,0,0,0,0,0
370,20240131,13,220,50,60,90,72,,28,0,20,0,0,10317,75,8,73,,5,0,0,0,0,0
370,20240131,14,210,70,70,120,74,,18,0,33,0,0,10309,80,8,68,,5,0,0,0,0,0
370,20240131,15,200,60,50,100,74,,12,0,32,0,0,10299,83,8,64,,5,0,0,0,0,0
370,20240131,16,230,60,60,80,71,,14,3,13,0,0,10299,80,8,66,,5,0,0,0,0,0
370,20240131,17,200,50,40,100,71,,15,0,1,0,0,10292,80,8,67,,5,0,0,0,0,0
370,20240131,18,210,50,50,80,69,62,20,0,0,0,0,10287,75,8,70,,5,0,0,0,0,0
370,20240131,19,230,60,70,110,73,,20,0,0,0,0,10281,80,8,69,,5,0,0,0,0,0
370,20240131,20,220,70,80,110,75,,23,0,0,0,0,10271,80,8,69,,5,0,0,0,0,0
370,20240131,21,210,70,80,110,75,,27,0,0,0,0,10262,75,8,71,,5,0,0,0,0,0
370,20240131,22,230,70,80,120,80,,37,0,0,0,0,10260,75,8,74,,5,0,0,0,0,0
370,20240131,23,220,80,80,130,80,,45,0,0,0,0,10256,75,8,78,,5,0,0,0,0,0
370,20240131,24,230,80,80,130,82,62,58,0,0,0,-1,10252,62,8,84,51,7,0,1,0,0,0
370,20240201,1,230,70,60,110,78,,70,0,0,10,18,10251,58,8,94,81,7,0,1,0,0,0
370,20240201,2,230,50,50,90,82,,75,0,0,10,8,10250,48,8,95,58,7,0,1,0,0,0
370,20240201,3,240,50,40,80,84,,80,0,0,10,9,10253,22,8,97,53,7,0,1,0,0,0
370,20240201,4,280,30,30,60,94,,85,0,0,3,1,10258,60,8,93,22,7,0,1,0,0,0
370,20240201,5,320,40,60,90,86,,68,0,0,0,0,10273,66,8,88,,5,0,0,0,0,0
370,20240201,6,320,40,30,70,57,41,27,0,0,0,0,10283,67,1,81,1,7,0,0,0,0,0
370,20240201,7,260,10,10,40,41,,21,0,0,0,0,10293,64,0,87,,5,0,0,0,0,0
370,20240201,8,250,20,20,30,25,,15,2,5,0,0,10304,64,0,93,,5,0,0,0,0,0
370,20240201,9,250,20,20,40,54,,32,10,46,0,0,10310,66,1,85,,5,0,0,0,0,0
370,20240201,10,270,30,30,50,72,,37,10,81,0,0,10318,65,6,78,,5,0,0,0,0,0
370,20240201,11,300,30,30,60,81,,40,10,104,0,0,10322,67,5,75,,5,0,0,0,0,0
370,20240201,12,310,40,40,60,85,-8,37,10,120,0,0,10321,66,4,71,,5,0,0,0,0,0
370,20240201,13,270,30,30,60,89,,35,10,114,0,0,10320,68,1,69,,5,0,0,0,0,0
370,20240201,14,280,30,30,60,81,,31,3,41,0,0,10321,66,1,71,,5,0,0,0,0,0
370,20240201,15,280,30,30,60,85,,30,8,49,0,0,10324,68,7,68,,5,0,0,0,0,0
370,20240201,16,260,30,30,60,72,,32,8,30,0,0,10328,66,7,75,,5,0,0,0,0,0
370,20240201,17,260,20,20,50,64,,30,0,2,0,0,10331,67,8,79,,5,0,0,0,0,0
370,20240201,18,260,20,20,30,52,21,27,0,0,0,0,10331,65,2,84,,5,0,0,0,0,0
370,20240201,19,230,20,20,30,32,,18,0,0,0,0,10333,63,7,90,,5,0,0,0,0,0
370,20240201,20,230,20,20,30,27,,19,0,0,0,0,10336,62,7,94,,5,0,0,0,0,0
370,20240201,21,240,20,20,40,24,,17,0,0,0,0,10334,60,7,95,,5,0,0,0,0,0
370,20240201,22,230,30,30,40,40,,29,0,0,0,0,10329,61,8,92,,5,0,0,0,0,0
370,20240201,23,230,30,40,50,45,,32,0,0,0,0,10329,61,8,91,,5,0,0,0,0,0
370,20240201,24,210,40,40,60,48,-16,33,0,0,0,0,10322,62,8,89,,5,0,0,0,0,0
370,20240202,1,210,40,40,60,49,,32,0,0,0,0,10313,63,8,88,,5,0,0,0,0,0
370,20240202,2,220,50,60,80,53,,30,0,0,0,0,10310,64,8,85,,5,0,0,0,0,0
370,20240202,3,220,50,60,90,51,,27,0,0,0,0,10305,65,8,84,,5,0,0,0,0,0
370,20240202,4,210,50,50,80,45,,21,0,0,0,0,10300,66,8,84,,5,0,0,0,0,0
370,20240202,5,220,50,50,80,48,,23,0,0,0,0,10300,69,8,83,,5,0,0,0,0,0
370,20240202,6,220,60,70,90,47,37,24,0,0,0,0,10292,67,8,85,,5,0,0,0,0,0
370,20240202,7,220,60,60,100,48,,28,0,0,0,0,10293,65,8,87,,5,0,0,0,0,0
370,20240202,8,220,60,60,90,52,,34,0,3,0,0,10295,64,8,87,,5,0,0,0,0,0
370,20240202,9,220,70,60,100,55,,37,0,13,0,0,10292,62,8,88,,5,0,0,0,0,0
370,20240202,10,220,70,70,100,61,,44,0,23,0,0,10292,61,8,88,,5,0,0,0,0,0
370,20240202,11,230,70,70,110,66,,49,0,28,0,0,10292,60,8,88,,5,0,0,0,0,0
370,20240202,12,230,70,70,110,72,39,58,0,38,0,0,10284,59,8,91,10,7,0,0,0,0,0
370,20240202,13,230,70,70,120,78,,66,0,26,0,0,10281,58,8,92,10,7,0,0,0,0,0
370,20240202,14,220,70,80,110,83,,68,0,33,0,0,10274,58,8,90,10,7,0,0,0,0,0
370,20240202,15,220,70,70,100,85,,72,0,13,0,0,10270,58,8,91,10,7,0,0,0,0,0
370,20240202,16,220,70,80,110,86,,74,0,7,0,0,10268,58,8,92,10,7,0,0,0,0,0
370,20240202,17,220,70,80,110,90,,75,0,1,0,0,10269,61,8,90,,5,0,0,0,0,0
370,20240202,18,230,70,70,110,93,74,77,0,0,0,0,10271,64,8,90,,5,0,0,0,0,0
370,20240202,19,230,60,60,100,94,,78,0,0,0,0,10275,66,8,89,,5,0,0,0,0,0
370,20240202,20,230,60,50,90,95,,79,0,0,0,0,10277,68,8,89,,5,0,0,0,0,0
370,20240202,21,240,60,70,100,100,,79,0,0,0,0,10277,62,8,86,,5,0,0,0,0,0
370,20240202,22,240,60,70,100,99,,79,0,0,0,0,10276,59,8,87,10,7,0,0,0,0,0
370,20240202,23,240,60,60,90,96,,83,0,0,0,0,10277,56,8,91,10,7,0,0,0,0,0
370,20240202,24,230,50,50,80,93,91,84,0,0,6,1,10276,44,8,94,52,7,0,1,0,0,0
370,20240203,1,230,40,40,70,93,,84,0,0,3,1,10272,58,8,93,22,7,0,1,0,0,0
370,20240203,2,230,40,40,60,95,,82,0,0,0,0,10269,62,8,91,,5,0,0,0,0,0
370,20240203,3,230,60,60,90,97,,83,0,0,0,0,10266,61,8,90,2,7,0,0,0,0,0
370,20240203,4,230,60,60,90,95,,86,0,0,0,0,10265,57,8,94,10,7,0,0,0,0,0
370,20240203,5,230,60,50,90,98,,85,0,0,0,0,10263,64,8,92,,5,0,0,0,0,0
370,20240203,6,230,50,50,80,99,89,86,0,0,0,0,10261,63,8,91,2,7,0,0,0,0,0
370,20240203,7,240,50,60,90,101,,87,0,0,0,0,10261,64,8,91,,5,0,0,0,0,0
370,20240203,8,230,60,50,90,99,,89,0,1,0,0,10264,31,8,93,10,7,0,0,0,0,0
370,20240203,9,250,50,50,80,99,,93,0,7,9,2,10269,22,8,96,51,7,0,1,0,0,0
370,20240203,10,240,60,60,100,101,,95,0,15,9,3,10269,34,8,96,52,7,0,1,0,0,0
370,20240203,11,240,70,60,110,104,,96,0,31,7,1,10267,62,8,94,23,7,0,1,0,0,0
370,20240203,12,240,60,70,110,103,95,94,0,17,1,1,10264,43,8,94,81,7,0,1,0,0,0
370,20240203,13,240,60,60,100,101,,96,0,19,10,4,10259,18,8,96,52,7,0,1,0,0,0
370,20240203,14,240,60,50,90,102,,97,0,15,9,4,10258,18,8,96,52,7,0,1,0,0,0
370,20240203,15,240,50,50,80,104,,99,0,15,10,3,10259,17,8,96,52,7,0,1,0,0,0
370,20240203,16,240,60,60,90,105,,96,0,9,3,1,10257,63,8,94,22,7,0,1,0,0,0
370,20240203,17,250,50,40,90,104,,93,0,1,0,0,10257,65,8,92,,5,0,0,0,0,0
370,20240203,18,230,40,40,70,103,100,94,0,0,0,0,10258,59,8,94,10,7,0,0,0,0,0
370,20240203,19,230,50,50,80,105,,94,0,0,0,0,10257,58,8,93,10,7,0,0,0,0,0
370,20240203,20,240,50,50,90,106,,94,0,0,0,-1,10258,58,8,92,57,7,0,1,0,0,0
370,20240203,21,230,50,50,80,103,,95,0,0,9,16,10260,50,8,95,62,7,0,1,0,0,0
370,20240203,22,230,60,40,90,101,,96,0,0,8,14,10252,37,8,97,52,7,0,1,0,0,0
370,20240203,23,230,50,50,80,101,,96,0,0,10,18,10247,32,8,96,52,7,0,1,0,0,0
370,20240203,24,240,60,60,80,102,98,98,0,0,10,8,10244,20,8,97,82,7,0,1,0,0,0
370,20240204,1,260,60,50,100,105,,100,0,0,9,6,10245,21,8,96,53,7,0,1,0,0,0
370,20240204,2,260,50,50,90,106,,99,0,0,8,8,10243,38,8,95,52,7,0,1,0,0,0
370,20240204,3,250,50,60,90,104,,92,0,0,0,-1,10242,62,7,92,22,7,0,1,0,0,0
370,20240204,4,260,60,60,100,106,,94,0,0,0,0,10240,63,8,92,,5,0,0,0,0,0
370,20240204,5,230,50,50,90,106,,95,0,0,0,-1,10234,56,8,92,81,7,0,1,0,0,0
370,20240204,6,260,50,60,90,105,100,96,0,0,8,9,10236,56,8,94,52,7,0,1,0,0,0
370,20240204,7,240,60,60,90,104,,95,0,0,4,4,10231,57,8,94,23,7,0,1,0,0,0
370,20240204,8,240,70,70,120,104,,94,0,3,0,-1,10231,58,8,93,23,7,0,1,0,0,0
370,20240204,9,240,70,60,100,106,,95,0,9,0,-1,10231,61,8,92,23,7,0,1,0,0,0
370,20240204,10,230,60,60,100,105,,97,0,14,6,5,10231,22,8,94,53,7,0,1,0,0,0
370,20240204,11,240,50,50,90,105,,99,0,14,10,10,10231,26,8,95,53,7,0,1,0,0,0
370,20240204,12,240,60,60,100,108,101,99,0,14,9,6,10226,57,8,94,51,7,0,1,0,0,0
370,20240204,13,250,50,50,90,117,,97,0,16,0,-1,10221,70,8,87,23,7,0,1,0,0,0
370,20240204,14,250,70,70,110,123,,94,3,36,0,0,10218,70,8,82,,5,0,0,0,0,0
370,20240204,15,240,70,80,120,121,,91,0,15,0,0,10215,70,8,81,2,7,0,0,0,0,0
370,20240204,16,230,70,70,110,118,,90,0,8,0,0,10214,70,8,82,,5,0,0,0,0,0
370,20240204,17,230,70,70,110,115,,89,0,1,0,0,10209,70,8,84,,5,0,0,0,0,0
370,20240204,18,240,80,80,120,116,106,89,0,0,0,0,10210,70,8,83,2,7,0,0,0,0,0
370,20240204,19,240,70,70,120,107,,99,0,0,8,4,10209,29,8,94,53,7,0,1,0,0,0
370,20240204,20,230,70,70,110,109,,98,0,0,4,3,10208,65,8,93,22,7,0,1,0,0,0
370,20240204,21,230,70,70,110,110,,96,0,0,0,0,10207,69,8,90,2,7,0,0,0,0,0
370,20240204,22,240,70,60,100,111,,92,0,0,0,0,10207,70,8,87,,5,0,0,0,0,0
370,20240204,23,250,70,80,130,113,,86,0,0,0,0,10209,70,8,83,,5,0,0,0,0,0
370,20240204,24,250,80,70,120,116,104,80,0,0,0,0,10213,72,8,78,2,7,0,0,0,0,0
370,20240205,1,250,80,90,130,110,,77,0,0,0,0,10214,68,7,79,,5,0,0,0,0,0
370,20240205,2,240,80,80,130,105,,78,0,0,0,0,10213,66,7,82,,5,0,0,0,0,0
370,20240205,3,240,80,80,120,105,,77,0,0,0,0,10212,65,8,82,,5,0,0,0,0,0
370,20240205,4,240,70,70,130,103,,76,0,0,0,0,10210,63,8,83,,5,0,0,0,0,0
370,20240205,5,240,70,70,110,100,,72,0,0,0,0,10210,64,8,82,,5,0,0,0,0,0
370,20240205,6,240,70,70,120,99,93,67,0,0,0,0,10208,64,7,80,,5,0,0,0,0,0
370,20240205,7,240,70,70,120,96,,66,0,0,0,0,10209,64,8,81,,5,0,0,0,0,0
370,20240205,8,240,70,80,130,96,,64,0,4,0,0,10210,65,7,80,,5,0,0,0,0,0
370,20240205,9,240,80,80,130,96,,64,0,24,0,0,10211,67,7,80,,5,0,0,0,0,0
370,20240205,10,240,90,90,140,100,,63,0,44,0,0,10210,66,7,77,,5,0,0,0,0,0
370,20240205,11,230,90,80,150,109,,69,3,68,0,0,10208,67,7,76,,5,0,0,0,0,0
370,20240205,12,230,90,100,140,109,88,65,4,79,0,0,10199,70,7,74,,5,0,0,0,0,0
370,20240205,13,230,100,120,160,109,,63,7,82,0,0,10196,70,7,73,,5,0,0,0,0,0
370,20240205,14,230,100,110,170,106,,61,5,72,0,0,10190,69,8,73,,5,0,0,0,0,0
370,20240205,15,230,100,120,170,100,,55,3,39,0,0,10187,75,8,73,,5,0,0,0,0,0
370,20240205,16,230,100,90,170,97,,55,0,13,0,0,10185,74,8,75,,5,0,0,0,0,0
370,20240205,17,230,100,90,150,91,,49,0,1,0,0,10184,73,8,74,,5,0,0,0,0,0
370,20240205,18,230,80,80,160,91,88,50,0,0,0,0,10186,75,8,75,,5,0,0,0,0,0
370,20240205,19,230,80,80,130,90,,55,0,0,0,0,10181,75,8,78,,5,0,0,0,0,0
370,20240205,20,230,90,90,140,86,,64,0,0,0,0,10176,59,8,85,10,7,0,0,0,0,0
370,20240205,21,220,80,70,120,83,,69,0,0,0,-1,10171,60,8,90,22,7,0,1,0,0,0
370,20240205,22,220,80,90,110,88,,66,0,0,0,0,10167,70,8,86,,5,0,0,0,0,0
370,20240205,23,220,80,80,120,88,,66,0,0,0,0,10162,70,8,86,,5,0,0,0,0,0
370,20240205,24,220,80,80,130,90,80,68,0,0,0,0,10160,70,8,86,2,7,0,0,0,0,0
370,20240206,1,220,90,90,140,94,,64,0,0,0,0,10151,70,8,81,,5,0,0,0,0,0
370,20240206,2,220,90,90,130,95,,64,0,0,0,0,10146,75,8,80,,5,0,0,0,0,0
370,20240206,3,220,90,100,140,97,,64,0,0,0,0,10139,75,8,79,,5,0,0,0,0,0
370,20240206,4,220,90,90,130,98,,64,0,0,0,0,10136,75,8,79,,5,0,0,0,0,0
370,20240206,5,220,100,100,150,97,,67,0,0,0,0,10130,70,8,81,,5,0,0,0,0,0
370,20240206,6,220,90,100,150,99,87,67,0,0,0,0,10126,75,8,80,,5,0,0,0,0,0
370,20240206,7,220,90,90,130,101,,69,0,0,0,0,10121,75,8,80,,5,0,0,0,0,0
370,20240206,8,220,100,100,150,103,,71,0,3,0,0,10120,75,8,80,,5,0,0,0,0,0
