validto,capacity_0_x,volume_0_x,capacity_1_x,production_wind_x,capacity_2_x,production_solar_x,capacity_4_x,production_heatpump_x,capacity_8_x,production_cofiring_x,capacity_9_x,production_geothermal_x,capacity_10_x,production_other_x,capacity_11_x,production_waste_x,capacity_12_x,production_biooil_x,capacity_13_x,production_biomass_x,capacity_14_x,production_wood_x,capacity_18_x,production_fossilgaspower_x,capacity_19_x,production_fossilhardcoal_x,capacity_0_y,volume_0_y,capacity_1_y,production_wind_y,capacity_2_y,production_solar_y,capacity_3,production_biogas,capacity_4_y,production_heatpump_y,capacity_8_y,production_cofiring_y,capacity_9_y,production_geothermal_y,capacity_10_y,production_other_y,capacity_11_y,production_waste_y,capacity_12_y,production_biooil_y,capacity_13_y,production_biomass_y,capacity_14_y,production_wood_y,capacity_17,production_windoffshore,capacity_18_y,production_fossilgaspower_y,capacity_19_y,production_fossilhardcoal_y,capacity_20,production_nuclear,capacity_21,production_wastepower,capacity_22,production_windoffshoreB,capacity_24,production_biomethane,capacity_25,production_biomasspower,capacity_26,production_otherpower,capacity_27,production_electricitymix,capacity_28,production_electricitymix.1,capacity_35,production_CHP_total,capacity_50,production_solarthermal,capacity_51,production_industrialconsumersgascombination
2025-01-02 00:00:00+00:00,13310032,13310032,5857030,5857030,0,0,1153961,1153961,599805,599805,237142,237142,10002,10002,574232,574232,841998,841998,590099.0,590099.0,640567,640567,1430000,1430000,299424,299424,13310032,13310032,5857030,5857030,0,0,400032,400032,1153961,1153961,599805,599805,237142,237142,10002,10002,574232,574232,841998,841998,590099,590099,640567,640567,2697479,2697479,1430000,1430000,299424,299424,487000,487000,353376,353376,2405000,2405000,293136,293136,91576,91576,221000,221000,12718061,12718061,12380153,12380153,1573655,1573655,164,164,2405000,2405000
2025-01-02 01:00:00+00:00,11678350,11678350,4657518,4657518,0,0,1324276,1324276,599793,599793,237212,237212,10002,10002,574337,574337,841998,841998,590207.0,590207.0,581921,581921,2533750,2533750,233182,233182,11678350,11678350,4657518,4657518,0,0,400036,400036,1324276,1324276,599793,599793,237212,237212,10002,10002,574337,574337,841998,841998,590207,590207,581921,581921,2112182,2112182,2533750,2533750,233182,233182,487000,487000,360876,360876,1860750,1860750,295734,295734,71318,71318,221000,221000,12140342,12140342,12378123,12378123,1714948,1714948,300,300,1860750,1860750
2025-01-02 02:00:00+00:00,9080570,9080570,2180400,2180400,0,0,1491990,1491990,599781,599781,237268,237268,10002,10002,574421,574421,841998,841998,590297.0,590297.0,569314,569314,2849500,2849500,384617,384617,9080570,9080570,2180400,2180400,0,0,400038,400038,1491990,1491990,599781,599781,237268,237268,10002,10002,574421,574421,841998,841998,590297,590297,569314,569314,1642805,1642805,2849500,2849500,384617,384617,487000,487000,353876,353876,1584750,1584750,306141,306141,117633,117633,221000,221000,9961972,9961972,12338171,12338171,1783196,1783196,311,311,1584750,1584750
2025-01-02 03:00:00+00:00,8201102,8201102,1290672,1290672,0,0,1604012,1604012,599770,599770,237332,237332,10002,10002,574516,574516,841998,841998,590394.0,590394.0,583018,583018,2747500,2747500,454878,454878,8201102,8201102,1290672,1290672,0,0,400044,400044,1604012,1604012,599770,599770,237332,237332,10002,10002,574516,574516,841998,841998,590394,590394,583018,583018,1402407,1402407,2747500,2747500,454878,454878,487000,487000,350126,350126,1469250,1469250,309386,309386,139122,139122,221000,221000,8956677,8956677,12262272,12262272,1797130,1797130,95,95,1469249,1469249
2025-01-02 04:00:00+00:00,7938662,7938662,1003721,1003721,0,0,1674110,1674110,599759,599759,237402,237402,10002,10002,574624,574624,841998,841998,590501.0,590501.0,629499,629499,3076500,3076500,480723,480723,7938662,7938662,1003721,1003721,0,0,400046,400046,1674110,1674110,599759,599759,237402,237402,10002,10002,574624,574624,841998,841998,590501,590501,629499,629499,1424156,1424156,3076500,3076500,480723,480723,487250,487250,371626,371626,1377000,1377000,309733,309733,147027,147027,221000,221000,9089050,9089050,12228680,12228680,1924203,1924203,0,0,1377000,1377000
2025-01-02 05:00:00+00:00,7949298,7949298,756568,756568,0,0,1765909,1765909,599747,599747,237472,237472,10002,10002,574729,574729,841998,841998,590610.0,590610.0,741462,741462,3641500,3641500,516141,516141,7949298,7949298,756568,756568,0,0,400050,400050,1765909,1765909,599747,599747,237472,237472,10002,10002,574729,574729,841998,841998,590610,590610,741462,741462,1438036,1438036,3641500,3641500,516141,516141,487000,487000,369876,369876,1430750,1430750,309075,309075,157859,157859,221000,221000,9757282,9757282,12335064,12335064,2176587,2176587,0,0,1430751,1430751
2025-01-02 06:00:00+00:00,8132730,8132730,588753,588753,0,0,1930143,1930143,599736,599736,237531,237531,10002,10002,574819,574819,841998,841998,590703.0,590703.0,998490,998490,4714750,4714750,683274,683274,8132730,8132730,588753,588753,0,0,400055,400055,1930143,1930143,599736,599736,237531,237531,10002,10002,574819,574819,841998,841998,590703,590703,998490,998490,1742631,1742631,4714750,4714750,683274,683274,487000,487000,360876,360876,1360500,1360500,310481,310481,208976,208976,221000,221000,11138531,11138531,12250964,12250964,2513402,2513402,0,0,1360500,1360500
2025-01-02 07:00:00+00:00,8450254,8450254,551794,551794,0,0,2169685,2169685,599725,599725,237593,237593,10002,10002,574913,574913,841998,841998,590801.0,590801.0,1319824,1319824,5802000,5802000,847344,847344,8450254,8450254,551794,551794,0,0,400057,400057,2169685,2169685,599725,599725,237593,237593,10002,10002,574913,574913,841998,841998,590801,590801,1319824,1319824,1635310,1635310,5802000,5802000,847344,847344,486750,486750,349750,349750,1153750,1153750,307063,307063,259156,259156,221000,221000,12476433,12476433,12229957,12229957,2804890,2804890,113,113,1153749,1153749
2025-01-02 08:00:00+00:00,8790392,8790392,402255,402255,1476,1476,2348390,2348390,599713,599713,237646,237646,10002,10002,574990,574990,841998,841998,590880.0,590880.0,1477671,1477671,6098500,6098500,1056596,1056596,8790392,8790392,402255,402255,1476,1476,400062,400062,2348390,2348390,599713,599713,237646,237646,10002,10002,574990,574990,841998,841998,590880,590880,1477671,1477671,960766,960766,6098500,6098500,1056596,1056596,486000,486000,349126,349126,1305000,1305000,304465,304465,323154,323154,221000,221000,13198393,13198393,12222845,12222845,2955285,2955285,308,308,1305001,1305001
2025-01-02 09:00:00+00:00,9061129,9061129,408922,408922,527664,527664,2318031,2318031,599702,599702,237704,237704,10002,10002,575076,575076,841998,841998,590969.0,590969.0,1431264,1431264,6474250,6474250,1350276,1350276,9061129,9061129,408922,408922,527664,527664,400066,400066,2318031,2318031,599702,599702,237704,237704,10002,10002,575076,575076,841998,841998,590969,590969,1431264,1431264,704524,704524,6474250,6474250,1350276,1350276,486000,486000,345626,345626,1113750,1113750,299883,299883,412974,412974,221000,221000,14391864,14391864,12260083,12260083,3051403,3051403,5982,5982,1113749,1113749
2025-01-02 10:00:00+00:00,11044370,11044370,475339,475339,2925525,2925525,2166956,2166956,599691,599691,237752,237752,10002,10002,575153,575153,841998,841998,591044.0,591044.0,1263739,1263739,6177250,6177250,1454806,1454806,11044370,11044370,475339,475339,2925525,2925525,400068,400068,2166956,2166956,599691,599691,237752,237752,10002,10002,575153,575153,841998,841998,591044,591044,1263739,1263739,735858,735858,6177250,6177250,1454806,1454806,486250,486250,346126,346126,925000,925000,302116,302116,444944,444944,221000,221000,16355741,16355741,12317186,12317186,2899501,2899501,32103,32103,925000,925000
2025-01-02 11:00:00+00:00,13781578,13781578,622846,622846,5408625,5408625,1897625,1897625,599679,599679,237787,237787,10002,10002,575205,575205,841998,841998,591099.0,591099.0,1089010,1089010,5716000,5716000,1445807,1445807,13781578,13781578,622846,622846,5408625,5408625,400074,400074,1897625,1897625,599679,599679,237787,237787,10002,10002,575205,575205,841998,841998,591099,591099,1089010,1089010,1576614,1576614,5716000,5716000,1445807,1445807,486000,486000,349500,349500,1451500,1451500,304846,304846,442193,442193,221000,221000,18799692,18799692,12310095,12310095,2656222,2656222,56129,56129,1451499,1451499
2025-01-02 12:00:00+00:00,15836899,15836899,1071732,1071732,7194923,7194923,1563064,1563064,599667,599667,237833,237833,10002,10002,575273,575273,841998,841998,591168.0,591168.0,983153,983153,5434000,5434000,1451934,1451934,15836899,15836899,1071732,1071732,7194923,7194923,400076,400076,1563064,1563064,599667,599667,237833,237833,10002,10002,575273,575273,841998,841998,591168,591168,983153,983153,1648124,1648124,5434000,5434000,1451934,1451934,486000,486000,352000,352000,1697500,1697500,288460,288460,444066,444066,221000,221000,20865485,20865485,12494324,12494324,2512328,2512328,70508,70508,1697502,1697502
2025-01-02 13:00:00+00:00,15726499,15726499,1741282,1741282,6167020,6167020,1220153,1220153,599657,599657,237902,237902,10002,10002,575377,575377,841998,841998,591277.0,591277.0,902606,902606,5709750,5709750,1458443,1458443,15726499,15726499,1741282,1741282,6167020,6167020,400080,400080,1220153,1220153,599657,599657,237902,237902,10002,10002,575377,575377,841998,841998,591277,591277,902606,902606,1987632,1987632,5709750,5709750,1458443,1458443,486500,486500,351250,351250,2378000,2378000,288278,288278,446057,446057,221000,221000,21451231,21451231,12652879,12652879,2491931,2491931,61147,61147,2377998,2377998
2025-01-02 14:00:00+00:00,14195106,14195106,2118461,2118461,4203266,4203266,914051,914051,599645,599645,237991,237991,10002,10002,575510,575510,841998,841998,591416.0,591416.0,871362,871362,6402000,6402000,1462464,1462464,14195106,14195106,2118461,2118461,4203266,4203266,400085,400085,914051,914051,599645,599645,237991,237991,10002,10002,575510,575510,841998,841998,591416,591416,871362,871362,2201377,2201377,6402000,6402000,1462464,1462464,487000,487000,345126,345126,2788500,2788500,293937,293937,447286,447286,221000,221000,21095240,21095240,12663822,12663822,2620137,2620137,42819,42819,2788500,2788500
2025-01-02 15:00:00+00:00,11573575,11573575,1658415,1658415,2107258,2107258,731233,731233,599633,599633,238105,238105,10002,10002,575689,575689,841998,841998,591597.0,591597.0,930552,930552,6453750,6453750,1468590,1468590,11573575,11573575,1658415,1658415,2107258,2107258,400087,400087,731233,731233,599633,599633,238105,238105,10002,10002,575689,575689,841998,841998,591597,591597,930552,930552,2399989,2399989,6453750,6453750,1468590,1468590,487000,487000,341876,341876,2867000,2867000,294698,294698,449160,449160,221000,221000,18792467,18792467,12709496,12709496,2738417,2738417,22005,22005,2867001,2867001
2025-01-02 16:00:00+00:00,10054976,10054976,1477348,1477348,421057,421057,840801,840801,599623,599623,238241,238241,10002,10002,575897,575897,841998,841998,591812.0,591812.0,1087913,1087913,6641250,6641250,1458635,1458635,10054976,10054976,1477348,1477348,421057,421057,400092,400092,840801,840801,599623,599623,238241,238241,10002,10002,575897,575897,841998,841998,591812,591812,1087913,1087913,2608803,2608803,6641250,6641250,1458635,1458635,486750,486750,345500,345500,2964750,2964750,296906,296906,446115,446115,221000,221000,17372821,17372821,12686501,12686501,2910416,2910416,5442,5442,2964750,2964750
2025-01-02 17:00:00+00:00,9872698,9872698,1333784,1333784,0,0,916165,916165,599611,599611,238397,238397,10002,10002,576139,576139,841998,841998,592060.0,592060.0,1237866,1237866,6627750,6627750,1457677,1457677,9872698,9872698,1333784,1333784,0,0,400096,400096,916165,916165,599611,599611,238397,238397,10002,10002,576139,576139,841998,841998,592060,592060,1237866,1237866,2624250,2624250,6627750,6627750,1457677,1457677,486000,486000,333876,333876,3126500,3126500,294856,294856,445823,445823,221000,221000,17028556,17028556,12625481,12625481,2996146,2996146,80,80,3126500,3126500
2025-01-02 18:00:00+00:00,10317712,10317712,1431043,1431043,0,0,894496,894496,599599,599599,238571,238571,10002,10002,576405,576405,841998,841998,592333.0,592333.0,1298667,1298667,6451250,6451250,1500753,1500753,10317712,10317712,1431043,1431043,0,0,400098,400098,894496,894496,599599,599599,238571,238571,10002,10002,576405,576405,841998,841998,592333,592333,1298667,1298667,2983871,2983871,6451250,6451250,1500753,1500753,486000,486000,331500,331500,3434500,3434500,295076,295076,458997,458997,221000,221000,17198422,17198422,12734708,12734708,2883379,2883379,0,0,3434500,3434500
2025-01-02 19:00:00+00:00,10309974,10309974,1630252,1630252,0,0,889851,889851,599589,599589,238748,238748,10002,10002,576679,576679,841998,841998,592615.0,592615.0,1246135,1246135,5837750,5837750,1461890,1461890,10309974,10309974,1630252,1630252,0,0,400104,400104,889851,889851,599589,599589,238748,238748,10002,10002,576679,576679,841998,841998,592615,592615,1246135,1246135,2950816,2950816,5837750,5837750,1461890,1461890,486250,486250,341250,341250,3284000,3284000,293490,293490,447110,447110,221000,221000,16426593,16426593,12867294,12867294,2717090,2717090,0,0,3284001,3284001
2025-01-02 20:00:00+00:00,10392815,10392815,1806529,1806529,0,0,879203,879203,599577,599577,238915,238915,10002,10002,576939,576939,841998,841998,592882.0,592882.0,1157664,1157664,5425000,5425000,1457487,1457487,10392815,10392815,1806529,1806529,0,0,400106,400106,879203,879203,599577,599577,238915,238915,10002,10002,576939,576939,841998,841998,592882,592882,1157664,1157664,2919603,2919603,5425000,5425000,1457487,1457487,486000,486000,346500,346500,3289000,3289000,295085,295085,445763,445763,221000,221000,16078361,16078361,12822955,12822955,2601082,2601082,0,0,3289000,3289000
2025-01-02 21:00:00+00:00,10359339,10359339,1921037,1921037,0,0,875869,875869,599565,599565,239085,239085,10002,10002,577200,577200,841998,841998,593150.0,593150.0,1056573,1056573,4330250,4330250,1458635,1458635,10359339,10359339,1921037,1921037,0,0,400110,400110,875869,875869,599565,599565,239085,239085,10002,10002,577200,577200,841998,841998,593150,593150,1056573,1056573,2891618,2891618,4330250,4330250,1458635,1458635,486000,486000,349376,349376,3244750,3244750,296758,296758,446115,446115,221000,221000,14850580,14850580,12812121,12812121,2393417,2393417,0,0,3244750,3244750
2025-01-02 22:00:00+00:00,9860194,9860194,1752961,1752961,0,0,912684,912684,599554,599554,239243,239243,10002,10002,577445,577445,841998,841998,593402.0,593402.0,928290,928290,3788500,3788500,1457678,1457678,9860194,9860194,1752961,1752961,0,0,400115,400115,912684,912684,599554,599554,239243,239243,10002,10002,577445,577445,841998,841998,593402,593402,928290,928290,3039891,3039891,3788500,3788500,1457678,1457678,486000,486000,352626,352626,3004500,3004500,296577,296577,445822,445822,221000,221000,13696816,13696816,12828298,12828298,2187729,2187729,0,0,3004500,3004500
2025-01-02 23:00:00+00:00,9046269,9046269,1547859,1547859,0,0,995340,995340,599543,599543,239406,239406,10002,10002,577695,577695,841998,841998,593659.0,593659.0,828847,828847,3232750,3232750,1461889,1461889,9046269,9046269,1547859,1547859,0,0,400117,400117,995340,995340,599543,599543,239406,239406,10002,10002,577695,577695,841998,841998,593659,593659,828847,828847,2758775,2758775,3232750,3232750,1461889,1461889,486000,486000,352876,352876,2411750,2411750,294197,294197,447111,447111,221000,221000,12146729,12146729,12781710,12781710,1985494,1985494,53,53,2411750,2411750
2025-01-03 00:00:00+00:00,9378361,9378361,1645914,1645914,0,0,1121315,1121315,599531,599531,239605,239605,10002,10002,578004,578004,841998,841998,593977.0,593977.0,808375,808375,1964750,1964750,1468781,1468781,9378361,9378361,1645914,1645914,0,0,400122,400122,1121315,1121315,599531,599531,239605,239605,10002,10002,578004,578004,841998,841998,593977,593977,808375,808375,2143983,2143983,1964750,1964750,1468781,1468781,486000,486000,344500,344500,2539500,2539500,298734,298734,449219,449219,221000,221000,10883537,10883537,12773551,12773551,1763873,1763873,18,18,2539500,2539500
2025-01-03 01:00:00+00:00,9704341,9704341,1618077,1618077,0,0,1302524,1302524,599520,599520,239758,239758,10002,10002,578241,578241,841998,841998,594219.0,594219.0,714363,714363,1708250,1708250,1439872,1439872,9704341,9704341,1618077,1618077,0,0,400126,400126,1302524,1302524,599520,599520,239758,239758,10002,10002,578241,578241,841998,841998,594219,594219,714363,714363,2470978,2470978,1708250,1708250,1439872,1439872,486250,486250,343126,343126,2805500,2805500,300144,300144,440378,440378,221000,221000,10763005,10763005,12776366,12776366,1700553,1700553,14,14,2805499,2805499
2025-01-03 02:00:00+00:00,10259360,10259360,1937499,1937499,0,0,1488868,1488868,599509,599509,239887,239887,10002,10002,578441,578441,841998,841998,594425.0,594425.0,710579,710579,1636750,1636750,1234259,1234259,10259360,10259360,1937499,1937499,0,0,400128,400128,1488868,1488868,599509,599509,239887,239887,10002,10002,578441,578441,841998,841998,594425,594425,710579,710579,2695539,2695539,1636750,1636750,1234259,1234259,487000,487000,346500,346500,2857750,2857750,299773,299773,377491,377491,221000,221000,10784342,10784342,12819224,12819224,1686094,1686094,275,275,2857749,2857749
