validto,capacity_0,volume_0,capacity_1,production_wind,capacity_2,production_solar,capacity_4,production_heatpump,capacity_8,production_cofiring,capacity_9,production_geothermal,capacity_10,production_other,capacity_11,production_waste,capacity_12,production_biooil,capacity_13,production_biomass,capacity_14,production_wood,capacity_18,production_fossilgaspower,capacity_19,production_fossilhardcoal
2025-01-14 09:00:00+00:00,13609033,13609033,2777499,2777499,610903,610903,2898971,2898971,596426,596426,240866,240866,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1682928,1682928,4352500,4352500,2835522,2835522
2025-01-14 10:00:00+00:00,14712595,14712595,2714749,2714749,2276903,2276903,2727353,2727353,596415,596415,240870,240870,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1516895,1516895,3502250,3502250,2832841,2832841
2025-01-14 11:00:00+00:00,15622942,15622942,2820396,2820396,3200930,3200930,2416565,2416565,596403,596403,240870,240870,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1343615,1343615,3134500,3134500,2778470,2778470
2025-01-14 12:00:00+00:00,16721411,16721411,3037526,3037526,4425419,4425419,2022643,2022643,596391,596391,240874,240874,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1192168,1192168,2609000,2609000,2602721,2602721
2025-01-14 13:00:00+00:00,16239492,16239492,2841651,2841651,4897623,4897623,1602637,1602637,596381,596381,240876,240876,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1045097,1045097,2724250,2724250,2549883,2549883
2025-01-14 14:00:00+00:00,14728268,14728268,2918926,2918926,3868190,3868190,1216579,1216579,596369,596369,240876,240876,10002,10002,579000,579000,841998,841998,595002.0,595002.0,938680,938680,3077750,3077750,2553521,2553521
2025-01-14 15:00:00+00:00,11391193,11391193,2295001,2295001,1711655,1711655,983061,983061,596357,596357,240882,240882,10002,10002,579000,579000,841998,841998,595002.0,595002.0,942261,942261,3781000,3781000,2613443,2613443
2025-01-14 16:00:00+00:00,9381578,9381578,1935399,1935399,398374,398374,1137746,1137746,596347,596347,240882,240882,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1015326,1015326,5494000,5494000,2749179,2749179
2025-01-14 17:00:00+00:00,8387146,8387146,1479543,1479543,0,0,1245450,1245450,596335,596335,240885,240885,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1101915,1101915,6039250,6039250,2812356,2812356
2025-01-14 18:00:00+00:00,7811034,7811034,1099269,1099269,0,0,1217763,1217763,596323,596323,240888,240888,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1111192,1111192,5578500,5578500,2800870,2800870
2025-01-14 19:00:00+00:00,7611054,7611054,1031704,1031704,0,0,1209835,1209835,596313,596313,240888,240888,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1037867,1037867,5427000,5427000,2784214,2784214
2025-01-14 20:00:00+00:00,7220155,7220155,996306,996306,0,0,1190711,1190711,596301,596301,240893,240893,10002,10002,579000,579000,841998,841998,595002.0,595002.0,950733,950733,4986000,4986000,2786320,2786320
2025-01-14 21:00:00+00:00,7052404,7052404,807898,807898,0,0,1179439,1179439,596289,596289,240894,240894,10002,10002,579000,579000,841998,841998,595002.0,595002.0,849921,849921,4524250,4524250,2801445,2801445
2025-01-14 22:00:00+00:00,6794733,6794733,505684,505684,0,0,1220377,1220377,596278,596278,240894,240894,10002,10002,579000,579000,841998,841998,595002.0,595002.0,730761,730761,4298750,4298750,2818290,2818290
2025-01-14 23:00:00+00:00,6292382,6292382,324216,324216,0,0,1318298,1318298,596267,596267,240899,240899,10002,10002,579000,579000,841998,841998,595002.0,595002.0,642756,642756,3754500,3754500,2788042,2788042
2025-01-15 00:00:00+00:00,5949425,5949425,242015,242015,0,0,1468711,1468711,596255,596255,240900,240900,10002,10002,579000,579000,841998,841998,595002.0,595002.0,590349,590349,3346000,3346000,2819249,2819249
2025-01-15 01:00:00+00:00,5877788,5877788,167176,167176,0,0,1682043,1682043,596244,596244,240904,240904,10002,10002,579000,579000,841998,841998,595002.0,595002.0,540245,540245,3279000,3279000,2839542,2839542
2025-01-15 02:00:00+00:00,6173352,6173352,204501,204501,0,0,1892885,1892885,596233,596233,240906,240906,10002,10002,579000,579000,841998,841998,595002.0,595002.0,528646,528646,3125000,3125000,2841839,2841839
2025-01-15 03:00:00+00:00,6218012,6218012,182344,182344,0,0,2032132,2032132,596221,596221,240906,240906,10002,10002,579000,579000,841998,841998,595002.0,595002.0,534680,534680,3143750,3143750,2834181,2834181
2025-01-15 04:00:00+00:00,6348363,6348363,208706,208706,0,0,2118037,2118037,596210,596210,240912,240912,10002,10002,579000,579000,841998,841998,595002.0,595002.0,562543,562543,3529750,3529750,2830354,2830354
2025-01-15 05:00:00+00:00,6507651,6507651,201705,201705,0,0,2230007,2230007,596199,596199,240912,240912,10002,10002,579000,579000,841998,841998,595002.0,595002.0,650083,650083,4991750,4991750,2838967,2838967
2025-01-15 06:00:00+00:00,6982980,6982980,228431,228431,0,0,2435207,2435207,596187,596187,240914,240914,10002,10002,579000,579000,841998,841998,595002.0,595002.0,846331,846331,7654250,7654250,2838967,2838967
2025-01-15 07:00:00+00:00,7395214,7395214,158828,158828,0,0,2734280,2734280,596175,596175,240918,240918,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1088605,1088605,8668250,8668250,2907123,2907123
2025-01-15 08:00:00+00:00,7511335,7511335,52156,52156,8635,8635,2949653,2949653,596165,596165,240918,240918,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1182283,1182283,9204000,9204000,2976809,2976809
2025-01-15 09:00:00+00:00,7805064,7805064,29613,29613,446123,446123,2894097,2894097,596153,596153,240923,240923,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1125542,1125542,9223250,9223250,2979874,2979874
2025-01-15 10:00:00+00:00,8631697,8631697,9624,9624,1623982,1623982,2660659,2660659,596141,596141,240924,240924,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1009770,1009770,9022750,9022750,2979298,2979298
2025-01-15 11:00:00+00:00,9195232,9195232,22695,22695,2640918,2640918,2316324,2316324,596130,596130,240925,240925,10002,10002,579000,579000,841998,841998,595002.0,595002.0,899246,899246,8835750,8835750,2915738,2915738
2025-01-15 12:00:00+00:00,9288898,9288898,64589,64589,3175290,3175290,1908575,1908575,596119,596119,240930,240930,10002,10002,579000,579000,841998,841998,595002.0,595002.0,826534,826534,9051750,9051750,2841840,2841840
2025-01-15 13:00:00+00:00,8599768,8599768,84828,84828,2943340,2943340,1487671,1487671,596107,596107,240930,240930,10002,10002,579000,579000,841998,841998,595002.0,595002.0,763625,763625,9184750,9184750,2846435,2846435
2025-01-15 14:00:00+00:00,7512269,7512269,95805,95805,2291438,2291438,1114798,1114798,596096,596096,240933,240933,10002,10002,579000,579000,841998,841998,595002.0,595002.0,713826,713826,9148750,9148750,2915163,2915163
2025-01-15 15:00:00+00:00,6244816,6244816,58309,58309,1251450,1251450,893168,893168,596085,596085,240936,240936,10002,10002,579000,579000,841998,841998,595002.0,595002.0,751322,751322,9130000,9130000,2902720,2902720
2025-01-15 16:00:00+00:00,5546914,5546914,55277,55277,338826,338826,1024973,1024973,596073,596073,240936,240936,10002,10002,579000,579000,841998,841998,595002.0,595002.0,833316,833316,9067000,9067000,2616697,2616697
2025-01-15 17:00:00+00:00,5415353,5415353,50361,50361,0,0,1114546,1114546,596061,596061,240941,240941,10002,10002,579000,579000,841998,841998,595002.0,595002.0,925751,925751,9177500,9177500,2584534,2584534
2025-01-15 18:00:00+00:00,5388395,5388395,63095,63095,0,0,1081039,1081039,596051,596051,240942,240942,10002,10002,579000,579000,841998,841998,595002.0,595002.0,949338,949338,9062250,9062250,2575537,2575537
2025-01-15 19:00:00+00:00,5310276,5310276,69542,69542,0,0,1064304,1064304,596039,596039,240942,240942,10002,10002,579000,579000,841998,841998,595002.0,595002.0,894676,894676,9101500,9101500,2562518,2562518
2025-01-15 20:00:00+00:00,5233735,5233735,64024,64024,0,0,1038530,1038530,596027,596027,240947,240947,10002,10002,579000,579000,841998,841998,595002.0,595002.0,834848,834848,9101750,9101750,2629142,2629142
2025-01-15 21:00:00+00:00,5224625,5224625,72426,72426,0,0,1020850,1020850,596017,596017,240948,240948,10002,10002,579000,579000,841998,841998,595002.0,595002.0,760086,760086,8984500,8984500,2638714,2638714
2025-01-15 22:00:00+00:00,5222217,5222217,85891,85891,0,0,1047839,1047839,596005,596005,240952,240952,10002,10002,579000,579000,841998,841998,595002.0,595002.0,667196,667196,8857500,8857500,2674131,2674131
2025-01-15 23:00:00+00:00,5241313,5241313,92949,92949,0,0,1125866,1125866,595993,595993,240954,240954,10002,10002,579000,579000,841998,841998,595002.0,595002.0,602946,602946,8225750,8225750,2674514,2674514
2025-01-16 00:00:00+00:00,5323121,5323121,110976,110976,0,0,1245636,1245636,595983,595983,240954,240954,10002,10002,579000,579000,841998,841998,595002.0,595002.0,557194,557194,8684000,8684000,2724866,2724866
2025-01-16 01:00:00+00:00,5422571,5422571,88060,88060,0,0,1416760,1416760,595971,595971,240960,240960,10002,10002,579000,579000,841998,841998,595002.0,595002.0,512773,512773,8608500,8608500,2770047,2770047
2025-01-16 02:00:00+00:00,5533696,5533696,45370,45370,0,0,1584987,1584987,595959,595959,240960,240960,10002,10002,579000,579000,841998,841998,595002.0,595002.0,506863,506863,8467250,8467250,2713761,2713761
2025-01-16 03:00:00+00:00,5661367,5661367,33277,33277,0,0,1693664,1693664,595948,595948,240963,240963,10002,10002,579000,579000,841998,841998,595002.0,595002.0,522153,522153,8119500,8119500,2668771,2668771
2025-01-16 04:00:00+00:00,5798839,5798839,51510,51510,0,0,1757227,1757227,595937,595937,240966,240966,10002,10002,579000,579000,841998,841998,595002.0,595002.0,561113,561113,7623750,7623750,2647521,2647521
2025-01-16 05:00:00+00:00,6051480,6051480,95474,95474,0,0,1844707,1844707,595925,595925,240966,240966,10002,10002,579000,579000,841998,841998,595002.0,595002.0,660509,660509,8238000,8238000,2707060,2707060
2025-01-16 06:00:00+00:00,6543627,6543627,163851,163851,0,0,2010261,2010261,595914,595914,240971,240971,10002,10002,579000,579000,841998,841998,595002.0,595002.0,878243,878243,8615750,8615750,2769473,2769473
2025-01-16 07:00:00+00:00,7125434,7125434,167108,167108,0,0,2254440,2254440,595903,595903,240968,240968,10002,10002,578993,578993,841998,841998,594995.0,594995.0,1147614,1147614,8738750,8738750,2768898,2768898
2025-01-16 08:00:00+00:00,7556550,7556550,180790,180790,5649,5649,2430781,2430781,595891,595891,240925,240925,10002,10002,578920,578920,841998,841998,594921.0,594921.0,1282308,1282308,8999750,8999750,2791681,2791681
2025-01-16 09:00:00+00:00,8044037,8044037,320999,320999,284116,284116,2389526,2389526,595880,595880,240879,240879,10002,10002,578848,578848,841998,841998,594843.0,594843.0,1270457,1270457,8990000,8990000,2888553,2888553
2025-01-16 10:00:00+00:00,9071343,9071343,701072,701072,999451,999451,2203825,2203825,595869,595869,240833,240833,10002,10002,578773,578773,841998,841998,594764.0,594764.0,1211455,1211455,8989500,8989500,2846626,2846626
2025-01-16 11:00:00+00:00,9513395,9513395,889347,889347,1678978,1678978,1913815,1913815,595857,595857,240769,240769,10002,10002,578668,578668,841998,841998,594658.0,594658.0,1125422,1125422,9036250,9036250,2817526,2817526
2025-01-16 12:00:00+00:00,9733591,9733591,1087647,1087647,1990346,1990346,1570312,1570312,595845,595845,240738,240738,10002,10002,578615,578615,841998,841998,594605.0,594605.0,1053999,1053999,9003500,9003500,2802401,2802401
2025-01-16 13:00:00+00:00,9482162,9482162,1291213,1291213,1984789,1984789,1226216,1226216,595835,595835,240734,240734,10002,10002,578606,578606,841998,841998,594596.0,594596.0,990410,990410,9054750,9054750,2807571,2807571
2025-01-16 14:00:00+00:00,8429063,8429063,1201483,1201483,1549080,1549080,921716,921716,595823,595823,240754,240754,10002,10002,578635,578635,841998,841998,594625.0,594625.0,944507,944507,9104250,9104250,2818100,2818100
2025-01-16 15:00:00+00:00,7345560,7345560,939084,939084,953499,953499,741870,741870,595811,595811,240790,240790,10002,10002,578687,578687,841998,841998,594678.0,594678.0,993008,993008,9203250,9203250,2829778,2829778
2025-01-16 16:00:00+00:00,6702634,6702634,748983,748983,257220,257220,856898,856898,595801,595801,240820,240820,10002,10002,578733,578733,841998,841998,594723.0,594723.0,1102292,1102292,9082500,9082500,2847583,2847583
2025-01-16 17:00:00+00:00,6439195,6439195,596917,596917,0,0,938093,938093,595789,595789,240855,240855,10002,10002,578784,578784,841998,841998,594774.0,594774.0,1224968,1224968,9266750,9266750,2936031,2936031
2025-01-16 18:00:00+00:00,6403675,6403675,534285,534285,0,0,916812,916812,595777,595777,240892,240892,10002,10002,578838,578838,841998,841998,594829.0,594829.0,1264905,1264905,9071000,9071000,2947709,2947709
2025-01-16 19:00:00+00:00,6362136,6362136,537329,537329,0,0,912755,912755,595767,595767,240927,240927,10002,10002,578884,578884,841998,841998,594886.0,594886.0,1195647,1195647,9143750,9143750,2937946,2937946
2025-01-16 20:00:00+00:00,6371909,6371909,592519,592519,0,0,899815,899815,595755,595755,240960,240960,10002,10002,578934,578934,841998,841998,594936.0,594936.0,1120790,1120790,9128750,9128750,2937755,2937755
2025-01-16 21:00:00+00:00,6346539,6346539,638553,638553,0,0,894136,894136,595743,595743,240997,240997,10002,10002,578989,578989,841998,841998,594991.0,594991.0,1035912,1035912,8855000,8855000,2906932,2906932
2025-01-16 22:00:00+00:00,6538762,6538762,834367,834367,0,0,929561,929561,595732,595732,241008,241008,10002,10002,579000,579000,841998,841998,595002.0,595002.0,932673,932673,8832750,8832750,2910377,2910377
2025-01-16 23:00:00+00:00,6669733,6669733,939015,939015,0,0,1009627,1009627,595721,595721,241008,241008,10002,10002,579000,579000,841998,841998,595002.0,595002.0,845409,845409,8622250,8622250,2899847,2899847
2025-01-17 00:00:00+00:00,6866777,6866777,988131,988131,0,0,1134461,1134461,595709,595709,241011,241011,10002,10002,579000,579000,841998,841998,595002.0,595002.0,824284,824284,7485750,7485750,2868833,2868833
2025-01-17 01:00:00+00:00,7092567,7092567,1026046,1026046,0,0,1310053,1310053,595698,595698,241014,241014,10002,10002,579000,579000,841998,841998,595002.0,595002.0,726358,726358,7605500,7605500,2793404,2793404
2025-01-17 02:00:00+00:00,7229999,7229999,992947,992947,0,0,1488818,1488818,595687,595687,241014,241014,10002,10002,579000,579000,841998,841998,595002.0,595002.0,715859,715859,7399250,7399250,2809484,2809484
2025-01-17 03:00:00+00:00,7110828,7110828,862224,862224,0,0,1615270,1615270,595675,595675,241019,241019,10002,10002,579000,579000,841998,841998,595002.0,595002.0,727963,727963,7411000,7411000,2883766,2883766
2025-01-17 04:00:00+00:00,7032861,7032861,686290,686290,0,0,1698514,1698514,595664,595664,241020,241020,10002,10002,579000,579000,841998,841998,595002.0,595002.0,764967,764967,7382250,7382250,2849497,2849497
2025-01-17 05:00:00+00:00,7094275,7094275,531053,531053,0,0,1808246,1808246,595653,595653,241021,241021,10002,10002,579000,579000,841998,841998,595002.0,595002.0,883356,883356,7646250,7646250,2873428,2873428
2025-01-17 06:00:00+00:00,7425763,7425763,462664,462664,0,0,2000377,2000377,595641,595641,241026,241026,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1161347,1161347,8629500,8629500,2878789,2878789
2025-01-17 07:00:00+00:00,8119809,8119809,484501,484501,0,0,2276672,2276672,595629,595629,241026,241026,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1509988,1509988,8980250,8980250,2870173,2870173
2025-01-17 08:00:00+00:00,8399596,8399596,407557,407557,5939,5939,2489214,2489214,595619,595619,241030,241030,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1668274,1668274,9118000,9118000,2913440,2913440
2025-01-17 09:00:00+00:00,8432987,8432987,308810,308810,268644,268644,2477001,2477001,595607,595607,241032,241032,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1615913,1615913,9217000,9217000,2967428,2967428
2025-01-17 10:00:00+00:00,8919022,8919022,294006,294006,974522,974522,2315836,2315836,595595,595595,241032,241032,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1508226,1508226,8754000,8754000,2909612,2909612
2025-01-17 11:00:00+00:00,9455024,9455024,425776,425776,1729301,1729301,2040331,2040331,595584,595584,241038,241038,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1385947,1385947,8733500,8733500,2890468,2890468
2025-01-17 12:00:00+00:00,9687889,9687889,597423,597423,2191609,2191609,1696715,1696715,595573,595573,241038,241038,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1279393,1279393,8982500,8982500,2954411,2954411
2025-01-17 13:00:00+00:00,9170971,9170971,556066,556066,2207954,2207954,1340355,1340355,595561,595561,241040,241040,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1166241,1166241,9035000,9035000,2970875,2970875
2025-01-17 14:00:00+00:00,8309983,8309983,457926,457926,1900048,1900048,1017100,1017100,595550,595550,241044,241044,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1099911,1099911,9036250,9036250,2961494,2961494
2025-01-17 15:00:00+00:00,7286027,7286027,418963,418963,1105275,1105275,825567,825567,595539,595539,241044,241044,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1216944,1216944,9027250,9027250,2956899,2956899
2025-01-17 16:00:00+00:00,6602093,6602093,259722,259722,311502,311502,958288,958288,595527,595527,241046,241046,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1448703,1448703,8868500,8868500,2959196,2959196
2025-01-17 17:00:00+00:00,6493307,6493307,211615,211615,0,0,1054177,1054177,595515,595515,241050,241050,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1693573,1693573,9279250,9279250,2963792,2963792
2025-01-17 18:00:00+00:00,6516157,6516157,199374,199374,0,0,1035660,1035660,595505,595505,241051,241051,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1828402,1828402,9318250,9318250,2954601,2954601
2025-01-17 19:00:00+00:00,6363678,6363678,97486,97486,0,0,1034318,1034318,595493,595493,241056,241056,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1806827,1806827,9243250,9243250,2898698,2898698
2025-01-17 20:00:00+00:00,6180120,6180120,74801,74801,0,0,1023727,1023727,595481,595481,241056,241056,10002,10002,579000,579000,841998,841998,595002.0,595002.0,1706319,1706319,9174750,9174750,2895828,2895828
