ds,actual,predicted,window_start,window_end
2025-04-21 04:00:00,0.1,0.07215318485548883,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 05:00:00,0.10065,0.08555689912084952,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 06:00:00,0.09465,0.08701321364939119,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 07:00:00,0.0912999999999999,0.09262502158442198,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 08:00:00,0.0927099999999999,0.09240251811421174,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 09:00:00,0.06808,0.08710714061136937,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 10:00:00,0.04,0.0864659257312066,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 11:00:00,0.0155199999999999,0.05826706206369159,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 12:00:00,0.00891,0.04367694720957438,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 13:00:00,0.00836,0.05170869644149545,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 14:00:00,0.0103699999999999,0.06397910988000122,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 15:00:00,0.05636,0.06563963157368669,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 16:00:00,0.10017,0.09755839255680132,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 17:00:00,0.10437,0.12909194413412017,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 18:00:00,0.12311,0.140018375857759,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 19:00:00,0.14,0.1442173460148395,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 20:00:00,0.1321,0.12211976224822774,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 21:00:00,0.1227699999999999,0.10034459129934892,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 22:00:00,0.1071299999999999,0.09020581667170846,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 23:00:00,0.09567,0.0883255418116925,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 00:00:00,0.0884,0.0812405628162477,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 01:00:00,0.08698,0.09218683295838703,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 02:00:00,0.08462,0.08398156164205717,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 03:00:00,0.08389,0.0761476349999769,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 04:00:00,0.09509,0.08834757059547149,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 05:00:00,0.1174,0.09760659693292562,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 06:00:00,0.14614,0.11495766797512197,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 07:00:00,0.147,0.1273953106016681,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 08:00:00,0.11252,0.11804772289959331,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 09:00:00,0.0983199999999999,0.07884263896242683,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 10:00:00,0.09081,0.052468485491863226,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 11:00:00,0.08142,0.03408358211659923,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 12:00:00,0.06976,0.02585654372616386,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 13:00:00,0.07034,-0.01660767528011131,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 14:00:00,0.07845,-0.007447553369059445,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 15:00:00,0.082,0.0326472762427773,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 16:00:00,0.0963,0.05278836921475982,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 17:00:00,0.1149,0.09965230948639747,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 18:00:00,0.17872,0.1328142379017807,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 19:00:00,0.25335,0.14826106168962072,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 20:00:00,0.1577299999999999,0.14868251998033655,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 21:00:00,0.121,0.12922549231132585,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 22:00:00,0.1074899999999999,0.12459337271603788,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-22 23:00:00,0.10172,0.12261102775413835,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 00:00:00,0.09418,0.11168646122667059,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 01:00:00,0.09172,0.11149650726301552,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 02:00:00,0.09032,0.11338247624721842,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 03:00:00,0.09391,0.1069699500092981,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 04:00:00,0.0998,0.10195468216936165,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 05:00:00,0.13181,0.1041542248704983,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 06:00:00,0.1500999999999999,0.11147498109347553,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 07:00:00,0.13074,0.11169762537230776,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 08:00:00,0.10341,0.08115600914610088,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 09:00:00,0.092,0.0553658043427504,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 10:00:00,0.09439,0.06567669658011632,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 11:00:00,0.08104,0.06647334303157204,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 12:00:00,0.08323,0.06681914791201504,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 13:00:00,0.0850699999999999,0.07418009408587412,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 14:00:00,0.0912999999999999,0.08599544351777433,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 15:00:00,0.094,0.08083483662395408,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 16:00:00,0.10288,0.12163832457352297,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 17:00:00,0.1219,0.12525561844691324,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 18:00:00,0.14799,0.14117531917241333,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 19:00:00,0.14453,0.14579483686912564,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 20:00:00,0.12456,0.1251976115470126,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 21:00:00,0.1077699999999999,0.11491623921583494,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 22:00:00,0.0944,0.10312382856700864,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-23 23:00:00,0.0924,0.09684840994205224,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 00:00:00,0.08689,0.09787142188583331,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 01:00:00,0.08506,0.0862610321237256,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 02:00:00,0.08454,0.08486374667212149,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 03:00:00,0.08166,0.08398644210308692,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 04:00:00,0.08789,0.08119481910759829,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 05:00:00,0.1,0.09705722948390128,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 06:00:00,0.1140699999999999,0.10786164363752426,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 07:00:00,0.11746,0.11614890356402074,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 08:00:00,0.10909,0.11571982532300096,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 09:00:00,0.09667,0.09507947318724963,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 10:00:00,0.09355,0.08572709176993876,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 11:00:00,0.08151,0.07676559572665098,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 12:00:00,0.07872,0.07267171133647854,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 13:00:00,0.07705,0.08477536339956204,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 14:00:00,0.07657,0.0852447936870564,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 15:00:00,0.0802,0.09730481243051603,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 16:00:00,0.08996,0.1069344519357116,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 17:00:00,0.09817,0.11597367553176152,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 18:00:00,0.1109,0.1278935636904932,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 19:00:00,0.1194,0.130346178338978,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 20:00:00,0.11448,0.10891184617637018,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 21:00:00,0.10653,0.09968855551398403,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 22:00:00,0.0930999999999999,0.08517889404120382,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-24 23:00:00,0.08863,0.09043811031898608,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 00:00:00,0.08055,0.08856651504935031,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 01:00:00,0.08056,0.09534845611254439,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 02:00:00,0.08045,0.08710818797490993,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 03:00:00,0.08231,0.08399219528407509,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 04:00:00,0.09161,0.0859100456698012,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 05:00:00,0.10294,0.09178220548221716,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 06:00:00,0.11339,0.10420827827845558,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 07:00:00,0.11305,0.1058844954335404,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 08:00:00,0.09941,0.08576250998150625,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 09:00:00,0.09333,0.06608060582955921,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 10:00:00,0.08165,0.026431719290338718,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 11:00:00,0.0649899999999999,-0.009602347542014833,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-25 12:00:00,0.04598,-0.015951323406412143,2025-04-20 12:00:00,2025-04-25 12:00:00
2025-04-21 12:00:00,0.00891,0.04367694720957438,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 13:00:00,0.00836,0.05170869644149545,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 14:00:00,0.0103699999999999,0.06397910988000122,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 15:00:00,0.05636,0.06563963157368669,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 16:00:00,0.10017,0.09755839255680132,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 17:00:00,0.10437,0.12909194413412017,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 18:00:00,0.12311,0.140018375857759,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 19:00:00,0.14,0.1442173460148395,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 20:00:00,0.1321,0.12211976224822774,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 21:00:00,0.1227699999999999,0.10034459129934892,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 22:00:00,0.1071299999999999,0.09020581667170846,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-21 23:00:00,0.09567,0.0883255418116925,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 00:00:00,0.0884,0.0812405628162477,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 01:00:00,0.08698,0.09218683295838703,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 02:00:00,0.08462,0.08398156164205717,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 03:00:00,0.08389,0.0761476349999769,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 04:00:00,0.09509,0.08834757059547149,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 05:00:00,0.1174,0.09760659693292562,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 06:00:00,0.14614,0.11495766797512197,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 07:00:00,0.147,0.1273953106016681,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 08:00:00,0.11252,0.11804772289959331,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 09:00:00,0.0983199999999999,0.07884263896242683,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 10:00:00,0.09081,0.052468485491863226,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 11:00:00,0.08142,0.03408358211659923,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 12:00:00,0.06976,0.02585654372616386,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 13:00:00,0.07034,-0.01660767528011131,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 14:00:00,0.07845,-0.007447553369059445,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 15:00:00,0.082,0.0326472762427773,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 16:00:00,0.0963,0.05278836921475982,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 17:00:00,0.1149,0.09965230948639747,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 18:00:00,0.17872,0.1328142379017807,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 19:00:00,0.25335,0.14826106168962072,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 20:00:00,0.1577299999999999,0.14868251998033655,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 21:00:00,0.121,0.12922549231132585,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 22:00:00,0.1074899999999999,0.12459337271603788,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 23:00:00,0.10172,0.12261102775413835,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 00:00:00,0.09418,0.11168646122667059,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 01:00:00,0.09172,0.11149650726301552,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 02:00:00,0.09032,0.11338247624721842,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 03:00:00,0.09391,0.1069699500092981,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 04:00:00,0.0998,0.10195468216936165,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 05:00:00,0.13181,0.1041542248704983,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 06:00:00,0.1500999999999999,0.11147498109347553,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 07:00:00,0.13074,0.11169762537230776,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 08:00:00,0.10341,0.08115600914610088,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 09:00:00,0.092,0.0553658043427504,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 10:00:00,0.09439,0.06567669658011632,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 11:00:00,0.08104,0.06647334303157204,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 12:00:00,0.08323,0.06681914791201504,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 13:00:00,0.0850699999999999,0.07418009408587412,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 14:00:00,0.0912999999999999,0.08599544351777433,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 15:00:00,0.094,0.08083483662395408,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 16:00:00,0.10288,0.12163832457352297,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 17:00:00,0.1219,0.12525561844691324,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 18:00:00,0.14799,0.14117531917241333,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 19:00:00,0.14453,0.14579483686912564,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 20:00:00,0.12456,0.1251976115470126,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 21:00:00,0.1077699999999999,0.11491623921583494,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 22:00:00,0.0944,0.10312382856700864,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-23 23:00:00,0.0924,0.09684840994205224,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 00:00:00,0.08689,0.09787142188583331,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 01:00:00,0.08506,0.0862610321237256,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 02:00:00,0.08454,0.08486374667212149,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 03:00:00,0.08166,0.08398644210308692,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 04:00:00,0.08789,0.08119481910759829,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 05:00:00,0.1,0.09705722948390128,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 06:00:00,0.1140699999999999,0.10786164363752426,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 07:00:00,0.11746,0.11614890356402074,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 08:00:00,0.10909,0.11571982532300096,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 09:00:00,0.09667,0.09507947318724963,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 10:00:00,0.09355,0.08572709176993876,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 11:00:00,0.08151,0.07676559572665098,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 12:00:00,0.07872,0.07267171133647854,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 13:00:00,0.07705,0.08477536339956204,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 14:00:00,0.07657,0.0852447936870564,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 15:00:00,0.0802,0.09730481243051603,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 16:00:00,0.08996,0.1069344519357116,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 17:00:00,0.09817,0.11597367553176152,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 18:00:00,0.1109,0.1278935636904932,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 19:00:00,0.1194,0.130346178338978,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 20:00:00,0.11448,0.10891184617637018,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 21:00:00,0.10653,0.09968855551398403,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 22:00:00,0.0930999999999999,0.08517889404120382,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-24 23:00:00,0.08863,0.09043811031898608,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 00:00:00,0.08055,0.08856651504935031,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 01:00:00,0.08056,0.09534845611254439,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 02:00:00,0.08045,0.08710818797490993,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 03:00:00,0.08231,0.08399219528407509,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 04:00:00,0.09161,0.0859100456698012,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 05:00:00,0.10294,0.09178220548221716,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 06:00:00,0.11339,0.10420827827845558,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 07:00:00,0.11305,0.1058844954335404,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 08:00:00,0.09941,0.08576250998150625,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 09:00:00,0.09333,0.06608060582955921,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 10:00:00,0.08165,0.026431719290338718,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 11:00:00,0.0649899999999999,-0.009602347542014833,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 12:00:00,0.04598,-0.015951323406412254,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 13:00:00,0.03775,-0.013026172795403745,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 14:00:00,0.05276,0.0004088675284966703,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 15:00:00,0.0649,0.029056997267700058,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 16:00:00,0.082,0.0560047501578097,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 17:00:00,0.0967,0.09856829040760173,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 18:00:00,0.11495,0.13138306966186086,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 19:00:00,0.12599,0.1470844319319713,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 20:00:00,0.1096299999999999,0.13392447448325084,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 21:00:00,0.10037,0.11445655011713995,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 22:00:00,0.09209,0.11116831310891473,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-25 23:00:00,0.09577,0.09963100357697752,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 00:00:00,0.08777,0.09985257571963513,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 01:00:00,0.08555,0.1012450158670426,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 02:00:00,0.08478,0.09893374253543707,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 03:00:00,0.0840699999999999,0.09822483290563844,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 04:00:00,0.08659,0.09677216595138194,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 05:00:00,0.09075,0.10097098036058094,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 06:00:00,0.08859,0.11067603819673533,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 07:00:00,0.08621,0.0926889929301179,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 08:00:00,0.03445,0.06967879041718072,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 09:00:00,0.0025499999999999,0.026147048157273756,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 10:00:00,-1e-05,-0.01265438235785532,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 11:00:00,-0.01337,-0.04047538113805993,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-26 12:00:00,-0.0261999999999999,-0.041928336416916734,2025-04-21 12:00:00,2025-04-26 12:00:00
2025-04-22 12:00:00,0.06976,0.02585654372616386,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 13:00:00,0.07034,-0.01660767528011131,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 14:00:00,0.07845,-0.007447553369059445,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 15:00:00,0.082,0.0326472762427773,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 16:00:00,0.0963,0.05278836921475982,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 17:00:00,0.1149,0.09965230948639747,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 18:00:00,0.17872,0.1328142379017807,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 19:00:00,0.25335,0.14826106168962072,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 20:00:00,0.1577299999999999,0.14868251998033655,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 21:00:00,0.121,0.12922549231132585,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 22:00:00,0.1074899999999999,0.12459337271603788,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-22 23:00:00,0.10172,0.12261102775413835,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 00:00:00,0.09418,0.11168646122667059,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 01:00:00,0.09172,0.11149650726301552,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 02:00:00,0.09032,0.11338247624721842,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 03:00:00,0.09391,0.1069699500092981,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 04:00:00,0.0998,0.10195468216936165,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 05:00:00,0.13181,0.1041542248704983,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 06:00:00,0.1500999999999999,0.11147498109347553,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 07:00:00,0.13074,0.11169762537230776,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 08:00:00,0.10341,0.08115600914610088,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 09:00:00,0.092,0.0553658043427504,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 10:00:00,0.09439,0.06567669658011632,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 11:00:00,0.08104,0.06647334303157204,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 12:00:00,0.08323,0.06681914791201504,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 13:00:00,0.0850699999999999,0.07418009408587412,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 14:00:00,0.0912999999999999,0.08599544351777433,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 15:00:00,0.094,0.08083483662395408,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 16:00:00,0.10288,0.12163832457352297,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 17:00:00,0.1219,0.12525561844691324,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 18:00:00,0.14799,0.14117531917241333,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 19:00:00,0.14453,0.14579483686912564,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 20:00:00,0.12456,0.1251976115470126,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 21:00:00,0.1077699999999999,0.11491623921583494,2025-04-22 12:00:00,2025-04-27 12:00:00
2025-04-23 22:00:00,0.0944,0.10312382856700864,2025-04-22 12:00:00,2025-04-27 12:00:00
