ds,actual,predicted,window_start,window_end,rmse
2025-05-13 00:00:00,0.085,-0.008748829602851838,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 00:00:00,0.085,-0.008748829602851838,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 01:00:00,0.085,0.0005420638895127228,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 01:00:00,0.085,0.0005420638895127228,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 01:00:00,0.085,0.0005420638895127228,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 01:00:00,0.085,0.0005420638895127228,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 02:00:00,0.091,-0.0025417626714387964,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 02:00:00,0.091,-0.0025417626714387964,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 02:00:00,0.091,-0.0025417626714387964,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 02:00:00,0.091,-0.0025417626714387964,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 03:00:00,0.094,-0.0002245065042141281,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 03:00:00,0.094,-0.0002245065042141281,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 03:00:00,0.094,-0.0002245065042141281,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 03:00:00,0.094,-0.0002245065042141281,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 04:00:00,0.098,-0.007328383404454741,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 04:00:00,0.098,-0.007328383404454741,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 04:00:00,0.098,-0.007328383404454741,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 04:00:00,0.098,-0.007328383404454741,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 05:00:00,0.13,-0.008242308434871837,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 05:00:00,0.13,-0.008242308434871837,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 05:00:00,0.13,-0.008242308434871837,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 05:00:00,0.13,-0.008242308434871837,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 06:00:00,0.126,-0.006169098583271748,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 06:00:00,0.126,-0.006169098583271748,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 06:00:00,0.126,-0.006169098583271748,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 06:00:00,0.126,-0.006169098583271748,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 07:00:00,0.102,-0.02698819922869855,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 07:00:00,0.102,-0.02698819922869855,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 07:00:00,0.102,-0.02698819922869855,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 07:00:00,0.102,-0.02698819922869855,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 08:00:00,0.076,-0.0639678505968283,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 08:00:00,0.076,-0.0639678505968283,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 08:00:00,0.076,-0.0639678505968283,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 08:00:00,0.076,-0.0639678505968283,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 09:00:00,0.016,-0.1151182064372831,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 09:00:00,0.016,-0.1151182064372831,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 09:00:00,0.016,-0.1151182064372831,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 09:00:00,0.016,-0.1151182064372831,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 10:00:00,-0.001,-0.15348813942615314,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 10:00:00,-0.001,-0.15348813942615314,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 10:00:00,-0.001,-0.15348813942615314,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 10:00:00,-0.001,-0.15348813942615314,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 11:00:00,-0.01,-0.16544930067005958,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 11:00:00,-0.01,-0.16544930067005958,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 11:00:00,-0.01,-0.16544930067005958,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 11:00:00,-0.01,-0.16544930067005958,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 12:00:00,-0.022,-0.16527566665124238,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 12:00:00,-0.022,-0.16527566665124238,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 12:00:00,-0.022,-0.16527566665124238,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 12:00:00,-0.022,-0.16527566665124238,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 13:00:00,-0.007,-0.1683853176042016,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 13:00:00,-0.007,-0.1683853176042016,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 13:00:00,-0.007,-0.1683853176042016,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 13:00:00,-0.007,-0.1683853176042016,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 14:00:00,-0.004,-0.1539015406410379,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 14:00:00,-0.004,-0.1539015406410379,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 14:00:00,-0.004,-0.1539015406410379,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 14:00:00,-0.004,-0.1539015406410379,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 15:00:00,0.0,-0.1291056804548264,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 15:00:00,0.0,-0.1291056804548264,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 15:00:00,0.0,-0.1291056804548264,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 15:00:00,0.0,-0.1291056804548264,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 16:00:00,0.069,-0.07929051782955177,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 16:00:00,0.069,-0.07929051782955177,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 16:00:00,0.069,-0.07929051782955177,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 16:00:00,0.069,-0.07929051782955177,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 17:00:00,0.097,-0.04311964935698043,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 17:00:00,0.097,-0.04311964935698043,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-13 17:00:00,0.097,-0.04311964935698043,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
