Forecasted Load,forecast_date,target_datetime
13717.0,2025-01-21,2025-01-21 12:15:00+01:00
13511.0,2025-01-21,2025-01-21 12:30:00+01:00
13466.0,2025-01-21,2025-01-21 12:45:00+01:00
13449.0,2025-01-21,2025-01-21 13:00:00+01:00
13450.0,2025-01-21,2025-01-21 13:15:00+01:00
13548.0,2025-01-21,2025-01-21 13:30:00+01:00
13512.0,2025-01-21,2025-01-21 13:45:00+01:00
13564.0,2025-01-21,2025-01-21 14:00:00+01:00
13649.0,2025-01-21,2025-01-21 14:15:00+01:00
13868.0,2025-01-21,2025-01-21 14:30:00+01:00
14021.0,2025-01-21,2025-01-21 14:45:00+01:00
14169.0,2025-01-21,2025-01-21 15:00:00+01:00
14296.0,2025-01-21,2025-01-21 15:15:00+01:00
14469.0,2025-01-21,2025-01-21 15:30:00+01:00
14514.0,2025-01-21,2025-01-21 15:45:00+01:00
14613.0,2025-01-21,2025-01-21 16:00:00+01:00
14754.0,2025-01-21,2025-01-21 16:15:00+01:00
14954.0,2025-01-21,2025-01-21 16:30:00+01:00
15161.0,2025-01-21,2025-01-21 16:45:00+01:00
15335.0,2025-01-21,2025-01-21 17:00:00+01:00
15516.0,2025-01-21,2025-01-21 17:15:00+01:00
15634.0,2025-01-21,2025-01-21 17:30:00+01:00
15617.0,2025-01-21,2025-01-21 17:45:00+01:00
15460.0,2025-01-21,2025-01-21 18:00:00+01:00
15217.0,2025-01-21,2025-01-21 18:15:00+01:00
15038.0,2025-01-21,2025-01-21 18:30:00+01:00
14887.0,2025-01-21,2025-01-21 18:45:00+01:00
14685.0,2025-01-21,2025-01-21 19:00:00+01:00
14506.0,2025-01-21,2025-01-21 19:15:00+01:00
14368.0,2025-01-21,2025-01-21 19:30:00+01:00
14230.0,2025-01-21,2025-01-21 19:45:00+01:00
14016.0,2025-01-21,2025-01-21 20:00:00+01:00
13858.0,2025-01-21,2025-01-21 20:15:00+01:00
13734.0,2025-01-21,2025-01-21 20:30:00+01:00
13564.0,2025-01-21,2025-01-21 20:45:00+01:00
13432.0,2025-01-21,2025-01-21 21:00:00+01:00
13304.0,2025-01-21,2025-01-21 21:15:00+01:00
13135.0,2025-01-21,2025-01-21 21:30:00+01:00
12995.0,2025-01-21,2025-01-21 21:45:00+01:00
12890.0,2025-01-21,2025-01-21 22:00:00+01:00
12739.0,2025-01-21,2025-01-21 22:15:00+01:00
12563.0,2025-01-21,2025-01-21 22:30:00+01:00
12451.0,2025-01-21,2025-01-21 22:45:00+01:00
12371.0,2025-01-21,2025-01-21 23:00:00+01:00
12207.0,2025-01-21,2025-01-21 23:15:00+01:00
12073.0,2025-01-21,2025-01-21 23:30:00+01:00
11970.0,2025-01-21,2025-01-21 23:45:00+01:00
11903.0,2025-01-22,2025-01-22 00:00:00+01:00
11896.0,2025-01-22,2025-01-22 00:15:00+01:00
11834.0,2025-01-22,2025-01-22 00:30:00+01:00
11796.0,2025-01-22,2025-01-22 00:45:00+01:00
11662.0,2025-01-22,2025-01-22 01:00:00+01:00
11620.0,2025-01-22,2025-01-22 01:15:00+01:00
11532.0,2025-01-22,2025-01-22 01:30:00+01:00
11508.0,2025-01-22,2025-01-22 01:45:00+01:00
11559.0,2025-01-22,2025-01-22 02:00:00+01:00
11469.0,2025-01-22,2025-01-22 02:15:00+01:00
11381.0,2025-01-22,2025-01-22 02:30:00+01:00
11323.0,2025-01-22,2025-01-22 02:45:00+01:00
11276.0,2025-01-22,2025-01-22 03:00:00+01:00
11262.0,2025-01-22,2025-01-22 03:15:00+01:00
11240.0,2025-01-22,2025-01-22 03:30:00+01:00
11203.0,2025-01-22,2025-01-22 03:45:00+01:00
11215.0,2025-01-22,2025-01-22 04:00:00+01:00
11296.0,2025-01-22,2025-01-22 04:15:00+01:00
11319.0,2025-01-22,2025-01-22 04:30:00+01:00
11297.0,2025-01-22,2025-01-22 04:45:00+01:00
11286.0,2025-01-22,2025-01-22 05:00:00+01:00
11305.0,2025-01-22,2025-01-22 05:15:00+01:00
11399.0,2025-01-22,2025-01-22 05:30:00+01:00
11455.0,2025-01-22,2025-01-22 05:45:00+01:00
11632.0,2025-01-22,2025-01-22 06:00:00+01:00
11908.0,2025-01-22,2025-01-22 06:15:00+01:00
12126.0,2025-01-22,2025-01-22 06:30:00+01:00
12231.0,2025-01-22,2025-01-22 06:45:00+01:00
12403.0,2025-01-22,2025-01-22 07:00:00+01:00
12738.0,2025-01-22,2025-01-22 07:15:00+01:00
13053.0,2025-01-22,2025-01-22 07:30:00+01:00
13303.0,2025-01-22,2025-01-22 07:45:00+01:00
13440.0,2025-01-22,2025-01-22 08:00:00+01:00
13736.0,2025-01-22,2025-01-22 08:15:00+01:00
13987.0,2025-01-22,2025-01-22 08:30:00+01:00
14028.0,2025-01-22,2025-01-22 08:45:00+01:00
14116.0,2025-01-22,2025-01-22 09:00:00+01:00
14204.0,2025-01-22,2025-01-22 09:15:00+01:00
14235.0,2025-01-22,2025-01-22 09:30:00+01:00
14126.0,2025-01-22,2025-01-22 09:45:00+01:00
13972.0,2025-01-22,2025-01-22 10:00:00+01:00
13868.0,2025-01-22,2025-01-22 10:15:00+01:00
13767.0,2025-01-22,2025-01-22 10:30:00+01:00
13723.0,2025-01-22,2025-01-22 10:45:00+01:00
13584.0,2025-01-22,2025-01-22 11:00:00+01:00
13451.0,2025-01-22,2025-01-22 11:15:00+01:00
13373.0,2025-01-22,2025-01-22 11:30:00+01:00
13332.0,2025-01-22,2025-01-22 11:45:00+01:00
13348.0,2025-01-22,2025-01-22 12:00:00+01:00
13324.0,2025-01-22,2025-01-22 12:15:00+01:00
13305.0,2025-01-22,2025-01-22 12:30:00+01:00
13323.0,2025-01-22,2025-01-22 12:45:00+01:00
13383.0,2025-01-22,2025-01-22 13:00:00+01:00
13536.0,2025-01-22,2025-01-22 13:15:00+01:00
13656.0,2025-01-22,2025-01-22 13:30:00+01:00
13717.0,2025-01-22,2025-01-22 13:45:00+01:00
13858.0,2025-01-22,2025-01-22 14:00:00+01:00
14064.0,2025-01-22,2025-01-22 14:15:00+01:00
14159.0,2025-01-22,2025-01-22 14:30:00+01:00
14235.0,2025-01-22,2025-01-22 14:45:00+01:00
14433.0,2025-01-22,2025-01-22 15:00:00+01:00
14636.0,2025-01-22,2025-01-22 15:15:00+01:00
14771.0,2025-01-22,2025-01-22 15:30:00+01:00
14920.0,2025-01-22,2025-01-22 15:45:00+01:00
15043.0,2025-01-22,2025-01-22 16:00:00+01:00
15206.0,2025-01-22,2025-01-22 16:15:00+01:00
15435.0,2025-01-22,2025-01-22 16:30:00+01:00
15554.0,2025-01-22,2025-01-22 16:45:00+01:00
15670.0,2025-01-22,2025-01-22 17:00:00+01:00
15786.0,2025-01-22,2025-01-22 17:15:00+01:00
15918.0,2025-01-22,2025-01-22 17:30:00+01:00
15938.0,2025-01-22,2025-01-22 17:45:00+01:00
15775.0,2025-01-22,2025-01-22 18:00:00+01:00
15576.0,2025-01-22,2025-01-22 18:15:00+01:00
15445.0,2025-01-22,2025-01-22 18:30:00+01:00
15291.0,2025-01-22,2025-01-22 18:45:00+01:00
15185.0,2025-01-22,2025-01-22 19:00:00+01:00
14961.0,2025-01-22,2025-01-22 19:15:00+01:00
14825.0,2025-01-22,2025-01-22 19:30:00+01:00
14792.0,2025-01-22,2025-01-22 19:45:00+01:00
14708.0,2025-01-22,2025-01-22 20:00:00+01:00
14581.0,2025-01-22,2025-01-22 20:15:00+01:00
14407.0,2025-01-22,2025-01-22 20:30:00+01:00
14297.0,2025-01-22,2025-01-22 20:45:00+01:00
14141.0,2025-01-22,2025-01-22 21:00:00+01:00
14019.0,2025-01-22,2025-01-22 21:15:00+01:00
13889.0,2025-01-22,2025-01-22 21:30:00+01:00
13769.0,2025-01-22,2025-01-22 21:45:00+01:00
13640.0,2025-01-22,2025-01-22 22:00:00+01:00
13476.0,2025-01-22,2025-01-22 22:15:00+01:00
13327.0,2025-01-22,2025-01-22 22:30:00+01:00
13174.0,2025-01-22,2025-01-22 22:45:00+01:00
13082.0,2025-01-22,2025-01-22 23:00:00+01:00
12935.0,2025-01-22,2025-01-22 23:15:00+01:00
12783.0,2025-01-22,2025-01-22 23:30:00+01:00
12626.0,2025-01-22,2025-01-22 23:45:00+01:00
12444.0,2025-01-23,2025-01-23 00:00:00+01:00
12364.0,2025-01-23,2025-01-23 00:15:00+01:00
12170.0,2025-01-23,2025-01-23 00:30:00+01:00
12085.0,2025-01-23,2025-01-23 00:45:00+01:00
11973.0,2025-01-23,2025-01-23 01:00:00+01:00
11929.0,2025-01-23,2025-01-23 01:15:00+01:00
11791.0,2025-01-23,2025-01-23 01:30:00+01:00
11742.0,2025-01-23,2025-01-23 01:45:00+01:00
11687.0,2025-01-23,2025-01-23 02:00:00+01:00
11682.0,2025-01-23,2025-01-23 02:15:00+01:00
11641.0,2025-01-23,2025-01-23 02:30:00+01:00
11564.0,2025-01-23,2025-01-23 02:45:00+01:00
11506.0,2025-01-23,2025-01-23 03:00:00+01:00
11469.0,2025-01-23,2025-01-23 03:15:00+01:00
11458.0,2025-01-23,2025-01-23 03:30:00+01:00
11413.0,2025-01-23,2025-01-23 03:45:00+01:00
11473.0,2025-01-23,2025-01-23 04:00:00+01:00
11496.0,2025-01-23,2025-01-23 04:15:00+01:00
11493.0,2025-01-23,2025-01-23 04:30:00+01:00
11524.0,2025-01-23,2025-01-23 04:45:00+01:00
11607.0,2025-01-23,2025-01-23 05:00:00+01:00
11678.0,2025-01-23,2025-01-23 05:15:00+01:00
11772.0,2025-01-23,2025-01-23 05:30:00+01:00
11918.0,2025-01-23,2025-01-23 05:45:00+01:00
12141.0,2025-01-23,2025-01-23 06:00:00+01:00
12389.0,2025-01-23,2025-01-23 06:15:00+01:00
12667.0,2025-01-23,2025-01-23 06:30:00+01:00
12995.0,2025-01-23,2025-01-23 06:45:00+01:00
13322.0,2025-01-23,2025-01-23 07:00:00+01:00
13718.0,2025-01-23,2025-01-23 07:15:00+01:00
14103.0,2025-01-23,2025-01-23 07:30:00+01:00
14426.0,2025-01-23,2025-01-23 07:45:00+01:00
14666.0,2025-01-23,2025-01-23 08:00:00+01:00
14972.0,2025-01-23,2025-01-23 08:15:00+01:00
15236.0,2025-01-23,2025-01-23 08:30:00+01:00
15354.0,2025-01-23,2025-01-23 08:45:00+01:00
15598.0,2025-01-23,2025-01-23 09:00:00+01:00
15719.0,2025-01-23,2025-01-23 09:15:00+01:00
15846.0,2025-01-23,2025-01-23 09:30:00+01:00
15873.0,2025-01-23,2025-01-23 09:45:00+01:00
16036.0,2025-01-23,2025-01-23 10:00:00+01:00
15940.0,2025-01-23,2025-01-23 10:15:00+01:00
15892.0,2025-01-23,2025-01-23 10:30:00+01:00
15797.0,2025-01-23,2025-01-23 10:45:00+01:00
15788.0,2025-01-23,2025-01-23 11:00:00+01:00
15654.0,2025-01-23,2025-01-23 11:15:00+01:00
12928.0,2025-01-23,2025-01-23 11:30:00+01:00
15373.0,2025-01-23,2025-01-23 11:45:00+01:00
15291.0,2025-01-23,2025-01-23 12:00:00+01:00
15046.0,2025-01-23,2025-01-23 12:15:00+01:00
14876.0,2025-01-23,2025-01-23 12:30:00+01:00
14917.0,2025-01-23,2025-01-23 12:45:00+01:00
14871.0,2025-01-23,2025-01-23 13:00:00+01:00
14918.0,2025-01-23,2025-01-23 13:15:00+01:00
14862.0,2025-01-23,2025-01-23 13:30:00+01:00
14865.0,2025-01-23,2025-01-23 13:45:00+01:00
14845.0,2025-01-23,2025-01-23 14:00:00+01:00
14877.0,2025-01-23,2025-01-23 14:15:00+01:00
14906.0,2025-01-23,2025-01-23 14:30:00+01:00
14934.0,2025-01-23,2025-01-23 14:45:00+01:00
15006.0,2025-01-23,2025-01-23 15:00:00+01:00
15129.0,2025-01-23,2025-01-23 15:15:00+01:00
15336.0,2025-01-23,2025-01-23 15:30:00+01:00
15546.0,2025-01-23,2025-01-23 15:45:00+01:00
15705.0,2025-01-23,2025-01-23 16:00:00+01:00
15728.0,2025-01-23,2025-01-23 16:15:00+01:00
15897.0,2025-01-23,2025-01-23 16:30:00+01:00
16071.0,2025-01-23,2025-01-23 16:45:00+01:00
16259.0,2025-01-23,2025-01-23 17:00:00+01:00
16448.0,2025-01-23,2025-01-23 17:15:00+01:00
16611.0,2025-01-23,2025-01-23 17:30:00+01:00
16570.0,2025-01-23,2025-01-23 17:45:00+01:00
16403.0,2025-01-23,2025-01-23 18:00:00+01:00
16185.0,2025-01-23,2025-01-23 18:15:00+01:00
16049.0,2025-01-23,2025-01-23 18:30:00+01:00
15948.0,2025-01-23,2025-01-23 18:45:00+01:00
15773.0,2025-01-23,2025-01-23 19:00:00+01:00
15615.0,2025-01-23,2025-01-23 19:15:00+01:00
15530.0,2025-01-23,2025-01-23 19:30:00+01:00
15456.0,2025-01-23,2025-01-23 19:45:00+01:00
15289.0,2025-01-23,2025-01-23 20:00:00+01:00
15115.0,2025-01-23,2025-01-23 20:15:00+01:00
14982.0,2025-01-23,2025-01-23 20:30:00+01:00
14795.0,2025-01-23,2025-01-23 20:45:00+01:00
14513.0,2025-01-23,2025-01-23 21:00:00+01:00
14349.0,2025-01-23,2025-01-23 21:15:00+01:00
14156.0,2025-01-23,2025-01-23 21:30:00+01:00
13966.0,2025-01-23,2025-01-23 21:45:00+01:00
13738.0,2025-01-23,2025-01-23 22:00:00+01:00
13558.0,2025-01-23,2025-01-23 22:15:00+01:00
13344.0,2025-01-23,2025-01-23 22:30:00+01:00
13129.0,2025-01-23,2025-01-23 22:45:00+01:00
12940.0,2025-01-23,2025-01-23 23:00:00+01:00
12753.0,2025-01-23,2025-01-23 23:15:00+01:00
12610.0,2025-01-23,2025-01-23 23:30:00+01:00
12387.0,2025-01-23,2025-01-23 23:45:00+01:00
12211.0,2025-01-24,2025-01-24 00:00:00+01:00
12175.0,2025-01-24,2025-01-24 00:15:00+01:00
12044.0,2025-01-24,2025-01-24 00:30:00+01:00
11901.0,2025-01-24,2025-01-24 00:45:00+01:00
11922.0,2025-01-24,2025-01-24 01:00:00+01:00
11941.0,2025-01-24,2025-01-24 01:15:00+01:00
11830.0,2025-01-24,2025-01-24 01:30:00+01:00
11768.0,2025-01-24,2025-01-24 01:45:00+01:00
11714.0,2025-01-24,2025-01-24 02:00:00+01:00
11661.0,2025-01-24,2025-01-24 02:15:00+01:00
11557.0,2025-01-24,2025-01-24 02:30:00+01:00
11504.0,2025-01-24,2025-01-24 02:45:00+01:00
11524.0,2025-01-24,2025-01-24 03:00:00+01:00
11530.0,2025-01-24,2025-01-24 03:15:00+01:00
11521.0,2025-01-24,2025-01-24 03:30:00+01:00
11583.0,2025-01-24,2025-01-24 03:45:00+01:00
11644.0,2025-01-24,2025-01-24 04:00:00+01:00
11680.0,2025-01-24,2025-01-24 04:15:00+01:00
11674.0,2025-01-24,2025-01-24 04:30:00+01:00
11663.0,2025-01-24,2025-01-24 04:45:00+01:00
11750.0,2025-01-24,2025-01-24 05:00:00+01:00
11837.0,2025-01-24,2025-01-24 05:15:00+01:00
11981.0,2025-01-24,2025-01-24 05:30:00+01:00
12137.0,2025-01-24,2025-01-24 05:45:00+01:00
12372.0,2025-01-24,2025-01-24 06:00:00+01:00
12668.0,2025-01-24,2025-01-24 06:15:00+01:00
12861.0,2025-01-24,2025-01-24 06:30:00+01:00
13134.0,2025-01-24,2025-01-24 06:45:00+01:00
13480.0,2025-01-24,2025-01-24 07:00:00+01:00
13878.0,2025-01-24,2025-01-24 07:15:00+01:00
14241.0,2025-01-24,2025-01-24 07:30:00+01:00
14588.0,2025-01-24,2025-01-24 07:45:00+01:00
14927.0,2025-01-24,2025-01-24 08:00:00+01:00
15340.0,2025-01-24,2025-01-24 08:15:00+01:00
15621.0,2025-01-24,2025-01-24 08:30:00+01:00
15817.0,2025-01-24,2025-01-24 08:45:00+01:00
15962.0,2025-01-24,2025-01-24 09:00:00+01:00
16065.0,2025-01-24,2025-01-24 09:15:00+01:00
16048.0,2025-01-24,2025-01-24 09:30:00+01:00
15966.0,2025-01-24,2025-01-24 09:45:00+01:00
15860.0,2025-01-24,2025-01-24 10:00:00+01:00
15665.0,2025-01-24,2025-01-24 10:15:00+01:00
15514.0,2025-01-24,2025-01-24 10:30:00+01:00
15376.0,2025-01-24,2025-01-24 10:45:00+01:00
15185.0,2025-01-24,2025-01-24 11:00:00+01:00
14979.0,2025-01-24,2025-01-24 11:15:00+01:00
14895.0,2025-01-24,2025-01-24 11:30:00+01:00
14850.0,2025-01-24,2025-01-24 11:45:00+01:00
14770.0,2025-01-24,2025-01-24 12:00:00+01:00
14665.0,2025-01-24,2025-01-24 12:15:00+01:00
14610.0,2025-01-24,2025-01-24 12:30:00+01:00
14603.0,2025-01-24,2025-01-24 12:45:00+01:00
14639.0,2025-01-24,2025-01-24 13:00:00+01:00
14697.0,2025-01-24,2025-01-24 13:15:00+01:00
14719.0,2025-01-24,2025-01-24 13:30:00+01:00
14717.0,2025-01-24,2025-01-24 13:45:00+01:00
14845.0,2025-01-24,2025-01-24 14:00:00+01:00
14935.0,2025-01-24,2025-01-24 14:15:00+01:00
15047.0,2025-01-24,2025-01-24 14:30:00+01:00
15229.0,2025-01-24,2025-01-24 14:45:00+01:00
15377.0,2025-01-24,2025-01-24 15:00:00+01:00
15636.0,2025-01-24,2025-01-24 15:15:00+01:00
15845.0,2025-01-24,2025-01-24 15:30:00+01:00
16068.0,2025-01-24,2025-01-24 15:45:00+01:00
16219.0,2025-01-24,2025-01-24 16:00:00+01:00
16369.0,2025-01-24,2025-01-24 16:15:00+01:00
16568.0,2025-01-24,2025-01-24 16:30:00+01:00
16783.0,2025-01-24,2025-01-24 16:45:00+01:00
16923.0,2025-01-24,2025-01-24 17:00:00+01:00
17089.0,2025-01-24,2025-01-24 17:15:00+01:00
17244.0,2025-01-24,2025-01-24 17:30:00+01:00
17227.0,2025-01-24,2025-01-24 17:45:00+01:00
17012.0,2025-01-24,2025-01-24 18:00:00+01:00
16715.0,2025-01-24,2025-01-24 18:15:00+01:00
16524.0,2025-01-24,2025-01-24 18:30:00+01:00
16341.0,2025-01-24,2025-01-24 18:45:00+01:00
16163.0,2025-01-24,2025-01-24 19:00:00+01:00
15889.0,2025-01-24,2025-01-24 19:15:00+01:00
15662.0,2025-01-24,2025-01-24 19:30:00+01:00
15547.0,2025-01-24,2025-01-24 19:45:00+01:00
15500.0,2025-01-24,2025-01-24 20:00:00+01:00
15336.0,2025-01-24,2025-01-24 20:15:00+01:00
15166.0,2025-01-24,2025-01-24 20:30:00+01:00
14983.0,2025-01-24,2025-01-24 20:45:00+01:00
14833.0,2025-01-24,2025-01-24 21:00:00+01:00
14717.0,2025-01-24,2025-01-24 21:15:00+01:00
14614.0,2025-01-24,2025-01-24 21:30:00+01:00
14460.0,2025-01-24,2025-01-24 21:45:00+01:00
14224.0,2025-01-24,2025-01-24 22:00:00+01:00
14021.0,2025-01-24,2025-01-24 22:15:00+01:00
13832.0,2025-01-24,2025-01-24 22:30:00+01:00
13647.0,2025-01-24,2025-01-24 22:45:00+01:00
13383.0,2025-01-24,2025-01-24 23:00:00+01:00
13233.0,2025-01-24,2025-01-24 23:15:00+01:00
13131.0,2025-01-24,2025-01-24 23:30:00+01:00
12989.0,2025-01-24,2025-01-24 23:45:00+01:00
12780.0,2025-01-25,2025-01-25 00:00:00+01:00
12656.0,2025-01-25,2025-01-25 00:15:00+01:00
12509.0,2025-01-25,2025-01-25 00:30:00+01:00
12401.0,2025-01-25,2025-01-25 00:45:00+01:00
12330.0,2025-01-25,2025-01-25 01:00:00+01:00
12298.0,2025-01-25,2025-01-25 01:15:00+01:00
12259.0,2025-01-25,2025-01-25 01:30:00+01:00
12158.0,2025-01-25,2025-01-25 01:45:00+01:00
12039.0,2025-01-25,2025-01-25 02:00:00+01:00
12012.0,2025-01-25,2025-01-25 02:15:00+01:00
11944.0,2025-01-25,2025-01-25 02:30:00+01:00
11819.0,2025-01-25,2025-01-25 02:45:00+01:00
11666.0,2025-01-25,2025-01-25 03:00:00+01:00
11616.0,2025-01-25,2025-01-25 03:15:00+01:00
11578.0,2025-01-25,2025-01-25 03:30:00+01:00
11575.0,2025-01-25,2025-01-25 03:45:00+01:00
11557.0,2025-01-25,2025-01-25 04:00:00+01:00
11539.0,2025-01-25,2025-01-25 04:15:00+01:00
11561.0,2025-01-25,2025-01-25 04:30:00+01:00
11534.0,2025-01-25,2025-01-25 04:45:00+01:00
11508.0,2025-01-25,2025-01-25 05:00:00+01:00
11549.0,2025-01-25,2025-01-25 05:15:00+01:00
11670.0,2025-01-25,2025-01-25 05:30:00+01:00
11791.0,2025-01-25,2025-01-25 05:45:00+01:00
11876.0,2025-01-25,2025-01-25 06:00:00+01:00
11966.0,2025-01-25,2025-01-25 06:15:00+01:00
12039.0,2025-01-25,2025-01-25 06:30:00+01:00
12145.0,2025-01-25,2025-01-25 06:45:00+01:00
12331.0,2025-01-25,2025-01-25 07:00:00+01:00
12562.0,2025-01-25,2025-01-25 07:15:00+01:00
12754.0,2025-01-25,2025-01-25 07:30:00+01:00
12926.0,2025-01-25,2025-01-25 07:45:00+01:00
13174.0,2025-01-25,2025-01-25 08:00:00+01:00
13482.0,2025-01-25,2025-01-25 08:15:00+01:00
13679.0,2025-01-25,2025-01-25 08:30:00+01:00
13842.0,2025-01-25,2025-01-25 08:45:00+01:00
13972.0,2025-01-25,2025-01-25 09:00:00+01:00
14168.0,2025-01-25,2025-01-25 09:15:00+01:00
14246.0,2025-01-25,2025-01-25 09:30:00+01:00
14280.0,2025-01-25,2025-01-25 09:45:00+01:00
14306.0,2025-01-25,2025-01-25 10:00:00+01:00
14242.0,2025-01-25,2025-01-25 10:15:00+01:00
14132.0,2025-01-25,2025-01-25 10:30:00+01:00
14000.0,2025-01-25,2025-01-25 10:45:00+01:00
13903.0,2025-01-25,2025-01-25 11:00:00+01:00
13844.0,2025-01-25,2025-01-25 11:15:00+01:00
13693.0,2025-01-25,2025-01-25 11:30:00+01:00
13681.0,2025-01-25,2025-01-25 11:45:00+01:00
13610.0,2025-01-25,2025-01-25 12:00:00+01:00
13465.0,2025-01-25,2025-01-25 12:15:00+01:00
13394.0,2025-01-25,2025-01-25 12:30:00+01:00
13351.0,2025-01-25,2025-01-25 12:45:00+01:00
13353.0,2025-01-25,2025-01-25 13:00:00+01:00
13332.0,2025-01-25,2025-01-25 13:15:00+01:00
13275.0,2025-01-25,2025-01-25 13:30:00+01:00
13276.0,2025-01-25,2025-01-25 13:45:00+01:00
13291.0,2025-01-25,2025-01-25 14:00:00+01:00
13358.0,2025-01-25,2025-01-25 14:15:00+01:00
13470.0,2025-01-25,2025-01-25 14:30:00+01:00
13576.0,2025-01-25,2025-01-25 14:45:00+01:00
13621.0,2025-01-25,2025-01-25 15:00:00+01:00
13736.0,2025-01-25,2025-01-25 15:15:00+01:00
13933.0,2025-01-25,2025-01-25 15:30:00+01:00
14131.0,2025-01-25,2025-01-25 15:45:00+01:00
14237.0,2025-01-25,2025-01-25 16:00:00+01:00
14356.0,2025-01-25,2025-01-25 16:15:00+01:00
14559.0,2025-01-25,2025-01-25 16:30:00+01:00
14766.0,2025-01-25,2025-01-25 16:45:00+01:00
14918.0,2025-01-25,2025-01-25 17:00:00+01:00
15108.0,2025-01-25,2025-01-25 17:15:00+01:00
15314.0,2025-01-25,2025-01-25 17:30:00+01:00
15329.0,2025-01-25,2025-01-25 17:45:00+01:00
15243.0,2025-01-25,2025-01-25 18:00:00+01:00
15024.0,2025-01-25,2025-01-25 18:15:00+01:00
14847.0,2025-01-25,2025-01-25 18:30:00+01:00
14729.0,2025-01-25,2025-01-25 18:45:00+01:00
14698.0,2025-01-25,2025-01-25 19:00:00+01:00
14531.0,2025-01-25,2025-01-25 19:15:00+01:00
14387.0,2025-01-25,2025-01-25 19:30:00+01:00
14278.0,2025-01-25,2025-01-25 19:45:00+01:00
14239.0,2025-01-25,2025-01-25 20:00:00+01:00
14196.0,2025-01-25,2025-01-25 20:15:00+01:00
14087.0,2025-01-25,2025-01-25 20:30:00+01:00
13950.0,2025-01-25,2025-01-25 20:45:00+01:00
13820.0,2025-01-25,2025-01-25 21:00:00+01:00
13713.0,2025-01-25,2025-01-25 21:15:00+01:00
13636.0,2025-01-25,2025-01-25 21:30:00+01:00
13551.0,2025-01-25,2025-01-25 21:45:00+01:00
13425.0,2025-01-25,2025-01-25 22:00:00+01:00
13284.0,2025-01-25,2025-01-25 22:15:00+01:00
13208.0,2025-01-25,2025-01-25 22:30:00+01:00
13101.0,2025-01-25,2025-01-25 22:45:00+01:00
12981.0,2025-01-25,2025-01-25 23:00:00+01:00
12876.0,2025-01-25,2025-01-25 23:15:00+01:00
12740.0,2025-01-25,2025-01-25 23:30:00+01:00
12573.0,2025-01-25,2025-01-25 23:45:00+01:00
12684.0,2025-01-26,2025-01-26 00:00:00+01:00
12465.0,2025-01-26,2025-01-26 00:15:00+01:00
12220.0,2025-01-26,2025-01-26 00:30:00+01:00
12018.0,2025-01-26,2025-01-26 00:45:00+01:00
11880.0,2025-01-26,2025-01-26 01:00:00+01:00
11841.0,2025-01-26,2025-01-26 01:15:00+01:00
11731.0,2025-01-26,2025-01-26 01:30:00+01:00
11627.0,2025-01-26,2025-01-26 01:45:00+01:00
11456.0,2025-01-26,2025-01-26 02:00:00+01:00
11428.0,2025-01-26,2025-01-26 02:15:00+01:00
11390.0,2025-01-26,2025-01-26 02:30:00+01:00
11324.0,2025-01-26,2025-01-26 02:45:00+01:00
11358.0,2025-01-26,2025-01-26 03:00:00+01:00
11349.0,2025-01-26,2025-01-26 03:15:00+01:00
11344.0,2025-01-26,2025-01-26 03:30:00+01:00
11334.0,2025-01-26,2025-01-26 03:45:00+01:00
11294.0,2025-01-26,2025-01-26 04:00:00+01:00
11322.0,2025-01-26,2025-01-26 04:15:00+01:00
11335.0,2025-01-26,2025-01-26 04:30:00+01:00
11335.0,2025-01-26,2025-01-26 04:45:00+01:00
11400.0,2025-01-26,2025-01-26 05:00:00+01:00
11401.0,2025-01-26,2025-01-26 05:15:00+01:00
11449.0,2025-01-26,2025-01-26 05:30:00+01:00
11494.0,2025-01-26,2025-01-26 05:45:00+01:00
11524.0,2025-01-26,2025-01-26 06:00:00+01:00
11547.0,2025-01-26,2025-01-26 06:15:00+01:00
11605.0,2025-01-26,2025-01-26 06:30:00+01:00
11700.0,2025-01-26,2025-01-26 06:45:00+01:00
11805.0,2025-01-26,2025-01-26 07:00:00+01:00
11937.0,2025-01-26,2025-01-26 07:15:00+01:00
12096.0,2025-01-26,2025-01-26 07:30:00+01:00
12232.0,2025-01-26,2025-01-26 07:45:00+01:00
12455.0,2025-01-26,2025-01-26 08:00:00+01:00
12646.0,2025-01-26,2025-01-26 08:15:00+01:00
12794.0,2025-01-26,2025-01-26 08:30:00+01:00
12975.0,2025-01-26,2025-01-26 08:45:00+01:00
13052.0,2025-01-26,2025-01-26 09:00:00+01:00
13199.0,2025-01-26,2025-01-26 09:15:00+01:00
13312.0,2025-01-26,2025-01-26 09:30:00+01:00
13535.0,2025-01-26,2025-01-26 09:45:00+01:00
13563.0,2025-01-26,2025-01-26 10:00:00+01:00
13649.0,2025-01-26,2025-01-26 10:15:00+01:00
13696.0,2025-01-26,2025-01-26 10:30:00+01:00
13743.0,2025-01-26,2025-01-26 10:45:00+01:00
13814.0,2025-01-26,2025-01-26 11:00:00+01:00
13852.0,2025-01-26,2025-01-26 11:15:00+01:00
13892.0,2025-01-26,2025-01-26 11:30:00+01:00
13962.0,2025-01-26,2025-01-26 11:45:00+01:00
14139.0,2025-01-26,2025-01-26 12:00:00+01:00
14223.0,2025-01-26,2025-01-26 12:15:00+01:00
14235.0,2025-01-26,2025-01-26 12:30:00+01:00
